"","player","round","club","opponent","was_home","total_points","goals","assists","minutes","club_elo","opponent_elo","position","value","influence_form","creativity_form","threat_form","ict_index_form","date_hour","kickoff_hour","range_day","team_scoring_form","team_conceded_form","opponent_scoring_form","opponent_conceded_form","team_form","opponent_form","fpl_form","goals_90","assists_90","npxG_90","npg_90","xG_90","xGChain_90","xGBuildup_90","xA_90","shots_90","key_passes_90","season","minutes_chance","scoring_chance","conceded_chance"
"1609","Gonzalo Higuaín","34","CHE","LIV","False",1,0,0,34,1865.941,1995.457,"ST",93,3.85,13.95,23.25,4.05,"2019-04-14 16:30:00","afternoon kick-off",5.854,1.75,0.75,2.75,1.25,1.625,2.25,1.5,0,0,0,0,0,0,0,0,0,1.25,"2018/2019",0.6,1.5,1.75
"1610","Gonzalo Higuaín","35","CHE","BUR","True",7,1,0,76,1864.169,1682.133,"ST",91,3.05,7.35,16,2.6,"2019-04-22 20:00:00","night kick-off",8.146,1.75,0.75,2,0.75,1.625,1.625,1.25,0,0,0,0,0,0,0,0,0,0.486,"2018/2019",0.514,1.25,1.375
"1611","Gonzalo Higuaín","36","CHE","MUN","False",2,0,0,90,1857.978,1858.633,"ST",90,12.45,7.9,32,5.225,"2019-04-28 16:30:00","afternoon kick-off",5.854,1.75,1,0.75,2.25,1.25,0.5,2.5,0,0,0,0,0,0,0,0,0,0.973,"2018/2019",0.514,2,0.875
"1612","Gonzalo Higuaín","37","CHE","WAT","True",6,1,0,78,1858.029,1692.218,"ST",90,14.25,12.875,47.75,7.475,"2019-05-05 14:00:00","lunchtime kick-off",6.896,1.25,1.25,1,1.25,1.125,0.875,3,0.327,0,0.467,0.327,0.467,0.509,0.246,0.14,3.273,0.982,"2018/2019",0.764,1.25,1.125
"1613","Gonzalo Higuaín","38","CHE","LEI","False",2,0,0,83,1870.4,1736.503,"ST",90,22.95,14.75,57.75,9.55,"2019-05-12 15:00:00","afternoon kick-off",7.042,1.5,1.25,1.25,1,1.125,0.875,4,0.647,0,0.591,0.647,0.591,0.618,0.147,0.041,3.561,1.295,"2018/2019",0.772,1.25,1.25
"1614","Granit Xhaka","5","ARS","NEW","False",9,1,0,90,1811.19,1653.349,"DM",53,15.6,19.75,4,3.95,"2018-09-15 15:00:00","afternoon kick-off",13.062,2,2,0.75,1.5,1.125,0.375,1.75,0,0.306,0.027,0,0.027,0.065,0.907,0.065,0.918,1.531,"2018/2019",0.817,1.75,1.375
"1615","Granit Xhaka","6","ARS","EVE","True",3,0,0,90,1816.792,1676.477,"DM",53,26.05,23.35,5.75,5.525,"2018-09-23 16:00:00","afternoon kick-off",8.042,2.5,1.75,1.5,1.75,1.75,1.125,3.75,0.286,0.286,0.044,0.286,0.044,0.107,0.928,0.094,1.143,1.714,"2018/2019",0.875,2.125,1.625
"1616","Granit Xhaka","7","ARS","WAT","True",3,0,0,90,1821.44,1661.034,"DM",53,28.25,22.675,6,5.7,"2018-09-29 15:00:00","afternoon kick-off",5.958,2.5,1,1.5,1.25,2.25,1.375,4.5,0.25,0.25,0.045,0.25,0.045,0.045,0.254,0.078,1.25,1.25,"2018/2019",1,1.875,1.25
"1617","Granit Xhaka","8","ARS","FUL","False",2,0,0,90,1826.277,1609.514,"DM",53,30.1,25.575,6,6.175,"2018-10-07 12:00:00","lunchtime kick-off",7.875,2.25,0.75,0.75,2.25,2.25,0.625,4.75,0.25,0.25,0.049,0.25,0.049,0.081,0.134,0.11,1.25,1.5,"2018/2019",1,2.25,0.75
"1618","Granit Xhaka","9","ARS","LEI","True",1,0,0,90,1834.451,1689.817,"DM",53,28.75,16.325,3.75,4.9,"2018-10-22 20:00:00","night kick-off",15.333,2.75,0.5,2,1.75,2.25,1.125,4.25,0.25,0,0.03,0.25,0.03,0.07,0.142,0.063,0.75,0.75,"2018/2019",1,2.25,1.25
"1619","Granit Xhaka","10","ARS","CRY","False",7,1,0,90,1848.799,1644.583,"DM",53,20.45,19.175,4.25,4.425,"2018-10-28 13:30:00","lunchtime kick-off",5.729,3,0.5,0.25,1.25,2.125,0.25,2.25,0,0,0.04,0,0.04,0.213,0.267,0.066,1.25,1,"2018/2019",1,2.125,0.375
"1620","Granit Xhaka","11","ARS","LIV","True",2,0,0,90,1844.896,1935.615,"DM",53,26.75,18.65,6,5.175,"2018-11-03 17:30:00","afternoon kick-off",6.167,3,1,1.5,0.5,2,1.75,3.25,0.25,0,0.056,0.25,0.056,0.044,0.277,0.066,1.5,1,"2018/2019",1,1.75,1.25
"1621","Granit Xhaka","12","ARS","WOL","True",2,0,0,90,1838.178,1609.464,"DM",53,27.8,16.7,8.5,5.325,"2018-11-11 16:30:00","afternoon kick-off",7.958,2.75,1.25,0.75,1.5,1.75,0.625,3,0.25,0,0.059,0.25,0.059,0.188,0.356,0.062,1.5,0.75,"2018/2019",1,2.125,1
"1622","Granit Xhaka","13","ARS","BOU","False",2,0,0,90,1831.296,1685.205,"DM",53,22.8,15.95,12,5.1,"2018-11-25 13:30:00","lunchtime kick-off",13.875,1.75,1.25,1.25,1,1.375,0.875,3,0.25,0,0.063,0.25,0.063,0.203,0.459,0.062,1.75,0.75,"2018/2019",1,1.375,1.25
"1623","Granit Xhaka","14","ARS","TOT","True",4,0,1,90,1842.253,1905.36,"DM",53,24.75,13.225,9.75,4.775,"2018-12-02 14:05:00","lunchtime kick-off",7.024,1.5,1.25,1.75,1,1.5,1.75,3.25,0.25,0,0.037,0.25,0.037,0.247,0.465,0.038,1,0.5,"2018/2019",1,1.25,1.5
"1624","Granit Xhaka","15","ARS","MUN","False",0,0,0,0,1853.649,1848.842,"DM",53,21.3,24.375,7.75,5.35,"2018-12-05 20:00:00","night kick-off",3.247,2,1.25,1.25,1.5,1.625,1.25,2.5,0,0.25,0.015,0,0.015,0.063,0.501,0.068,0.5,1.25,"2018/2019",1,1.75,1.25
"1625","Granit Xhaka","16","ARS","HUD","True",2,0,0,90,1855.25,1548.588,"DM",53,14,18.7,3.5,3.625,"2018-12-08 15:00:00","afternoon kick-off",2.792,2.25,1.5,1.25,1.25,1.75,0.875,2,0,0.333,0,0,0,0,0,0,0,1.333,"2018/2019",0.75,1.75,1.375
"1626","Granit Xhaka","17","ARS","SOU","False",2,0,0,90,1856.367,1606.547,"DM",53,18.55,24.025,4.25,4.675,"2018-12-16 13:30:00","lunchtime kick-off",7.938,2.25,1.25,1.25,2.25,2,0.25,2,0,0.333,0,0,0,0,0,0,0,2,"2018/2019",0.75,2.25,1.25
"1627","Granit Xhaka","18","ARS","BUR","True",2,0,0,90,1843.689,1615.153,"DM",53,16.45,23.025,6.25,4.575,"2018-12-22 12:30:00","lunchtime kick-off",5.958,2.25,1.75,0.5,1.5,1.375,0.5,2,0,0.333,0,0,0,0,0,0,0,2,"2018/2019",0.75,1.875,1.125
"1628","Granit Xhaka","19","ARS","BHA","False",2,0,0,90,1846.76,1624.675,"DM",53,13.85,10.775,8,3.275,"2018-12-26 17:15:00","afternoon kick-off",4.198,2,1.5,1,1.5,1.375,0.5,1.5,0,0,0,0,0,0,0,0,0,1,"2018/2019",0.75,1.75,1.25
"1629","Granit Xhaka","20","ARS","LIV","False",1,0,0,90,1842.284,1944.173,"DM",53,18.55,19.15,8,4.575,"2018-12-29 17:30:00","afternoon kick-off",3.01,1.75,1.25,3.25,0.25,1.375,2.25,2,0,0,0.022,0,0.022,0.131,0.298,0.159,1.25,1.25,"2018/2019",1,1,2.25
"1630","Granit Xhaka","21","ARS","FUL","True",10,1,0,90,1833.887,1574.298,"DM",53,16.05,16,3.75,3.575,"2019-01-01 15:00:00","afternoon kick-off",2.896,1.75,2.5,0.5,0.75,0.875,1.125,1.75,0,0,0.007,0,0.007,0.031,0.305,0.036,0.5,1,"2018/2019",1,1.25,1.5
"1631","Granit Xhaka","22","ARS","WHU","False",1,0,0,58,1837.053,1675.924,"DM",53,27.3,25.45,15,6.775,"2019-01-12 12:30:00","lunchtime kick-off",10.896,2.25,2,1,1.75,1.375,0.875,3.75,0.25,0,0.277,0.25,0.277,0.775,0.711,0.154,1,1.5,"2018/2019",1,2,1.5
"1632","Granit Xhaka","23","ARS","CHE","True",3,0,0,90,1826.442,1854.346,"DM",53,25.2,27.725,13.25,6.6,"2019-01-19 17:30:00","afternoon kick-off",7.208,1.5,2,1.25,0.5,0.875,2,3.5,0.274,0,0.298,0.274,0.298,0.367,0.731,0.174,0.823,1.921,"2018/2019",0.911,1,1.625
"1633","Granit Xhaka","24","ARS","CAR","True",0,0,0,0,1836.652,1552.569,"DM",53,25.55,26,13.25,6.475,"2019-01-29 19:45:00","night kick-off",10.094,1.75,1.75,0.286,1.536,1,0.821,3.75,0.274,0,0.298,0.274,0.298,0.465,0.723,0.23,0.823,1.921,"2018/2019",0.911,1.643,1.018
"1634","Granit Xhaka","25","ARS","MCI","False",0,0,0,0,1838.287,1958.668,"DM",53,21.7,22,13.25,5.7,"2019-02-03 16:30:00","afternoon kick-off",4.865,2,0.75,2.25,0.75,1.5,1.625,3.5,0,0,0,0,0,0,0,0,0,2.269,"2018/2019",0.661,1.375,1.5
"1635","Granit Xhaka","26","ARS","HUD","False",0,0,0,0,1833.082,1505.06,"DM",53,6.25,9.5,0,1.575,"2019-02-09 15:00:00","afternoon kick-off",5.938,1.25,1.25,0,2.25,1,0.375,1,0,0,0,0,0,0,0,0,0,1.824,"2018/2019",0.411,1.75,0.625
"1636","Granit Xhaka","27","ARS","SOU","True",3,0,0,90,1839.23,1635.422,"DM",52,5.05,6.65,0,1.175,"2019-02-24 14:05:00","lunchtime kick-off",14.962,1.75,1.25,1.25,1.25,1.625,1.125,0.75,0,0,0,0,0,0,0,0,0,2,"2018/2019",0.25,1.5,1.25
"1637","Granit Xhaka","28","ARS","BOU","True",0,0,0,0,1842.771,1667.168,"DM",52,3.4,8.125,0.25,1.175,"2019-02-27 19:45:00","night kick-off",3.236,1.75,1.25,1.25,1.5,1.625,0.75,0.75,0,0,0,0,0,0,0,0,0,2,"2018/2019",0.25,1.625,1.25
"1638","Granit Xhaka","29","ARS","TOT","False",1,0,0,90,1848.324,1891.222,"DM",52,3.4,8.125,0.25,1.175,"2019-03-02 12:30:00","lunchtime kick-off",2.698,2.5,1.25,1.25,1.25,1.625,1,0.75,0,0,0,0,0,0,0,0,0,2,"2018/2019",0.25,1.875,1.25
"1639","Granit Xhaka","30","ARS","MUN","True",11,1,0,90,1846.152,1898.643,"DM",52,4.75,11.075,0.25,1.6,"2019-03-10 16:30:00","afternoon kick-off",8.167,2.5,0.75,2.25,0.75,2,2,1,0,0,0,0,0,0,0,0,0,1.5,"2018/2019",0.5,1.625,1.5
"1640","Granit Xhaka","32","ARS","NEW","True",0,0,0,0,1883.278,1681.242,"DM",52,15.25,19.45,2.25,3.7,"2019-04-01 20:00:00","night kick-off",22.146,2.5,0.5,1.75,1.5,1.875,1.375,3.75,0,0,0,0,0,0,0,0,0,1.667,"2018/2019",0.75,2,1.125
"1641","Granit Xhaka","33","ARS","EVE","False",0,0,0,0,1886.752,1723.922,"DM",52,11.85,11.325,2,2.525,"2019-04-07 14:05:00","lunchtime kick-off",5.753,2.5,0.5,1.5,0.75,1.875,1.375,3,0,0,0,0,0,0,0,0,0,1.5,"2018/2019",0.5,1.625,1
"1642","Granit Xhaka","34","ARS","WAT","False",3,0,0,90,1888.784,1707.719,"DM",52,11.85,11.325,2,2.525,"2019-04-15 20:00:00","night kick-off",8.247,1.25,0.5,2,1.75,1.375,1,3,0,0,0,0,0,0,0,0,0,1.5,"2018/2019",0.5,1.5,1.25
"1643","Granit Xhaka","35","ARS","CRY","True",0,0,0,0,1901.208,1705.577,"DM",52,16.85,16.2,6,3.925,"2019-04-21 16:00:00","afternoon kick-off",5.833,1.25,0.25,1,1.25,1.625,1.125,3.5,0,0,0,0,0,0,0,0,0,2,"2018/2019",0.5,1.25,0.625
"1644","Granit Xhaka","35","ARS","WOL","False",4,0,1,90,1886.981,1681.042,"DM",52,6.35,7.825,4,1.825,"2019-04-24 19:45:00","night kick-off",3.156,1.25,1,0.75,1.5,1.125,0.75,0.75,0,0,0,0,0,0,0,0,0,2,"2018/2019",0.25,1.375,0.875
"1645","Granit Xhaka","36","ARS","LEI","False",2,0,0,90,1870.737,1710.28,"DM",52,14.25,20.1,6,4.05,"2019-04-28 12:00:00","lunchtime kick-off",3.677,1,1.75,2,1,0.625,1.5,1.75,0,0.5,0,0,0,0,0,0,0,2.5,"2018/2019",0.5,1,1.875
"1646","Granit Xhaka","37","ARS","BHA","True",1,0,0,76,1857.331,1597.582,"DM",52,17.05,22.35,6,4.55,"2019-05-05 16:30:00","afternoon kick-off",7.188,1,2.25,0.25,1,0.625,0.625,2.25,0,0.333,0,0,0,0,0,0,0,1.667,"2018/2019",0.75,1,1.25
"1647","Granit Xhaka","38","ARS","BUR","False",0,0,0,0,1873.268,1688.67,"DM",52,13.6,27.175,6.5,4.725,"2019-05-12 15:00:00","afternoon kick-off",6.938,1,2.5,1,1.25,0.25,0.875,1.75,0,0.352,0,0,0,0,0,0,0,2.109,"2018/2019",0.711,1.125,1.75
"1648","Pascal Groß","5","BHA","SOU","False",0,0,0,0,1627.086,1648.544,"AM",68,17.65,19.1,15.75,5.25,"2018-09-17 20:00:00","night kick-off",16.208,1.25,1.75,1,1,0.75,0.875,2.75,0.415,0,0.13,0,0.762,0.446,0.005,0.078,1.244,1.659,"2018/2019",0.603,1.125,1.375
"1649","Pascal Groß","6","BHA","TOT","True",0,0,0,0,1628.036,1895.584,"AM",68,15.5,14.025,14.75,4.425,"2018-09-22 17:30:00","afternoon kick-off",4.896,1.75,1.75,2,1.25,1.125,1.125,2.5,0,0,0,0,0,0,0,0,0,1.709,"2018/2019",0.439,1.5,1.875
"1650","Pascal Groß","7","BHA","MCI","False",0,0,0,0,1624.573,1961.05,"AM",67,5.3,9.65,9,2.4,"2018-09-29 15:00:00","afternoon kick-off",6.896,1.25,1.75,2.75,0.5,0.625,2,0,0,0,0,0,0,0,0,0,0,2.609,"2018/2019",0.192,0.875,2.25
"1651","Pascal Groß","8","BHA","WHU","True",0,0,0,0,1618.512,1669.05,"AM",67,1.95,5.95,4.75,1.275,"2018-10-05 20:00:00","night kick-off",6.208,1.25,2,1.5,0.75,0.625,1.375,-0.25,0,0,0,0,0,0,0,0,0,1.525,"2018/2019",0.164,1,1.75
"1652","Pascal Groß","9","BHA","NEW","False",0,0,0,0,1626.201,1629.975,"AM",67,0,0,0,0,"2018-10-20 15:00:00","afternoon kick-off",14.792,1,1.5,0.75,1.75,0.875,0.375,0,0,0,0,0,0,0,0,0,0,0,"2018/2019",0,1.375,1.125
"1653","Pascal Groß","10","BHA","WOL","True",0,0,0,0,1638.564,1620.552,"AM",67,0,0,0,0,"2018-10-27 15:00:00","afternoon kick-off",7,0.75,1,1,0.75,1.125,1.5,0,0,0,0,0,0,0,0,0,0,0,"2018/2019",0,0.75,1
"1654","Pascal Groß","11","BHA","EVE","False",0,0,0,0,1644.746,1693.977,"AM",67,0,0,0,0,"2018-11-03 15:00:00","afternoon kick-off",7,0.75,0.5,2,0.75,1.625,1.625,0,0,0,0,0,0,0,0,0,0,0,"2018/2019",0,0.75,1.25
"1655","Pascal Groß","12","BHA","CAR","False",0,0,0,0,1635.517,1546.691,"AM",67,0,0,0,0,"2018-11-10 12:30:00","lunchtime kick-off",6.896,1,0.75,1.25,2,1.625,0.5,0,0,0,0,0,0,0,0,0,0,0,"2018/2019",0,1.5,1
"1656","Pascal Groß","13","BHA","LEI","True",2,0,0,81,1626.617,1686.484,"AM",67,0,0,0,0,"2018-11-24 15:00:00","afternoon kick-off",14.104,1,1.25,0.75,1,1.125,1.125,0,0,0,0,0,0,0,0,0,0,0,"2018/2019",0,1,1
"1657","Pascal Groß","14","BHA","HUD","False",2,0,0,90,1627.538,1560.366,"AM",67,1.75,6.325,0,0.8,"2018-12-01 15:00:00","afternoon kick-off",7,1,1.5,1,1,0.75,1.375,0.5,0,0,0,0,0,0,0,0,0,2.222,"2018/2019",0.225,1,1.25
"1658","Pascal Groß","15","BHA","CRY","True",1,0,0,30,1635.54,1656.257,"AM",67,9.15,21.975,4.25,3.525,"2018-12-04 19:45:00","night kick-off",3.198,1.25,1.75,0.75,1,0.875,0.875,1,0,0,0,0,0,0,0,0,0,3.158,"2018/2019",0.475,1.125,1.25
"1659","Pascal Groß","16","BHA","BUR","False",2,0,0,78,1645.576,1610.282,"AM",67,10.5,25.075,4.75,4.025,"2018-12-08 15:00:00","afternoon kick-off",3.802,1.75,1.25,0.5,1.75,1.375,0.375,1.25,0,0,0,0,0,0,0,0,0,3.134,"2018/2019",0.558,1.75,0.875
"1660","Pascal Groß","17","BHA","CHE","True",2,0,0,80,1637.059,1858.972,"AM",67,13,30.525,5.75,4.925,"2018-12-16 13:30:00","lunchtime kick-off",7.938,1.5,1,1.5,1.25,1.375,1,1.75,0,0,0.049,0,0.049,0.059,0.14,0.095,0.645,2.903,"2018/2019",0.775,1.375,1.25
"1661","Pascal Groß","18","BHA","BOU","False",2,0,0,75,1632.836,1662.673,"AM",67,12.25,25.775,6.25,4.425,"2018-12-22 15:00:00","afternoon kick-off",6.062,1.5,1.25,0.75,2.5,1.125,0.5,1.75,0,0,0.049,0,0.049,0.079,0.171,0.054,0.647,2.266,"2018/2019",0.772,2,1
"1662","Pascal Groß","19","BHA","ARS","True",2,0,0,90,1624.675,1846.76,"AM",67,8.15,25,3,3.625,"2018-12-26 17:15:00","afternoon kick-off",4.094,1,1.5,2,1.5,0.5,1.375,1.75,0,0,0.011,0,0.011,0.189,0.188,0.225,0.342,2.395,"2018/2019",0.731,1.25,1.75
"1663","Pascal Groß","20","BHA","EVE","True",3,0,0,90,1629.151,1703.847,"AM",67,9.45,22.7,6,3.825,"2018-12-29 15:00:00","afternoon kick-off",2.906,0.5,1.5,2.5,3,0.25,0.875,2,0,0,0.021,0,0.021,0.034,0.168,0.174,0.836,1.672,"2018/2019",0.897,1.75,2
"1664","Pascal Groß","21","BHA","WHU","False",5,0,1,90,1637.821,1678.538,"AM",67,10.15,23.95,6,4.025,"2019-01-02 19:45:00","night kick-off",4.198,0.75,1.25,1,1.25,0.75,1.25,2.25,0,0,0.011,0,0.011,0.044,0.195,0.282,0.537,1.343,"2018/2019",0.931,1,1.125
"1665","Pascal Groß","22","BHA","LIV","True",2,0,0,78,1640.436,1946.191,"AM",67,17.35,31.075,7.75,5.65,"2019-01-12 15:00:00","afternoon kick-off",9.802,1,1.25,3,0.75,1.125,1.625,3,0,0.261,0.021,0,0.021,0.041,0.185,0.353,1.043,1.826,"2018/2019",0.958,0.875,2.125
"1666","Pascal Groß","23","BHA","MUN","False",10,1,0,81,1637.816,1865.579,"AM",67,15.2,20,11.75,4.725,"2019-01-19 15:00:00","afternoon kick-off",7,1,1,2.5,0.5,1.125,2.25,3,0,0.259,0.042,0,0.042,0.066,0.101,0.215,1.293,1.034,"2018/2019",0.967,0.75,1.75
"1667","Pascal Groß","24","BHA","FUL","False",5,0,1,76,1635.471,1563.124,"AM",67,23,31.075,14.5,6.875,"2019-01-29 19:45:00","night kick-off",10.198,1,1.25,1,2,0.875,0.5,5,0.265,0.265,0.126,0.265,0.126,0.142,0.096,0.252,1.327,1.858,"2018/2019",0.942,1.5,1.125
"1668","Pascal Groß","25","BHA","WAT","True",6,0,0,90,1623.371,1657.584,"AM",67,25.9,33.2,15.5,7.475,"2019-02-02 15:00:00","afternoon kick-off",3.802,1.25,2.25,1.5,1.5,0.375,1.25,5.5,0.277,0.554,0.164,0.277,0.164,0.35,0.066,0.333,1.662,2.492,"2018/2019",0.903,1.375,1.875
"1669","Pascal Groß","26","BHA","BUR","True",2,0,0,65,1622.648,1631.207,"AM",67,25.6,58.075,21,10.475,"2019-02-09 17:30:00","afternoon kick-off",7.104,0.75,1.75,1.25,1,0.25,1.5,5.75,0.277,0.277,0.213,0.277,0.213,0.362,0.092,0.529,1.938,4.708,"2018/2019",0.903,0.875,1.5
"1670","Pascal Groß","28","BHA","LEI","False",1,0,0,50,1611.056,1665.691,"AM",67,29.65,68.8,34.5,13.3,"2019-02-26 19:45:00","night kick-off",17.094,1,2.25,0.719,2.219,0.25,0.375,5.75,0.288,0.288,0.274,0.288,0.274,0.291,0.096,0.567,2.885,5.481,"2018/2019",0.867,1.6095,1.4845
"1671","Pascal Groß","29","BHA","HUD","True",0,0,0,0,1605.742,1510.311,"AM",67,21.15,63.425,31.5,11.625,"2019-03-02 15:00:00","afternoon kick-off",3.802,1,2.25,0.5,2.25,0.25,0.5,3.5,0,0.32,0.196,0,0.196,0.375,0.266,0.794,2.883,5.765,"2018/2019",0.781,1.625,1.375
"1672","Pascal Groß","30","BHA","CRY","False",0,0,0,0,1616.792,1693.876,"AM",67,15.05,54.6,29.5,9.925,"2019-03-09 12:30:00","lunchtime kick-off",6.896,0.75,1.25,2.25,1.5,0.75,1.5,2.25,0,0,0,0,0,0,0,0,0,6.585,"2018/2019",0.569,1.125,1.75
"1673","Pascal Groß","32","BHA","SOU","True",0,0,0,0,1640.8,1668.114,"AM",67,7.15,21.025,21.75,5,"2019-03-30 15:00:00","afternoon kick-off",21.104,1.25,1.5,1.5,1.5,1.125,1,0.75,0,0,0,0,0,0,0,0,0,3.913,"2018/2019",0.319,1.375,1.5
"1674","Pascal Groß","32","BHA","CHE","False",0,0,0,0,1631.681,1850.62,"AM",67,1.95,6.5,3.25,1.175,"2019-04-03 19:45:00","night kick-off",4.198,1,1,1.25,1.25,1.125,1.5,0.25,0,0,0,0,0,0,0,0,0,3.6,"2018/2019",0.139,1.125,1.125
"1675","Pascal Groß","34","BHA","BOU","True",0,0,0,0,1631.674,1665.083,"AM",67,0,0,0,0,"2019-04-13 15:00:00","afternoon kick-off",9.802,0.75,1.25,1.25,1.75,1.125,0.875,0,0,0,0,0,0,0,0,0,0,0,"2018/2019",0,1.25,1.25
"1676","Pascal Groß","34","BHA","CAR","True",1,0,0,53,1612.006,1572.555,"AM",67,0,0,0,0,"2019-04-16 19:45:00","night kick-off",3.198,0.5,2.5,0.75,1.5,0.625,0.5,0,0,0,0,0,0,0,0,0,0,0,"2018/2019",0,1,1.625
"1677","Pascal Groß","35","BHA","WOL","False",3,0,0,90,1598.094,1685.273,"AM",67,0.65,4.35,0.5,0.55,"2019-04-20 15:00:00","afternoon kick-off",3.802,0,2.75,1,1.75,0,0.875,0.25,0,0,0,0,0,0,0,0,0,1.698,"2018/2019",0.147,0.875,1.875
"1678","Pascal Groß","35","BHA","TOT","False",2,0,0,90,1602.325,1912.13,"AM",67,4.4,8.75,0.5,1.375,"2019-04-23 19:45:00","night kick-off",3.198,0,2.5,1.75,0.75,0.375,1,1,0,0,0,0,0,0,0,0,0,1.259,"2018/2019",0.397,0.375,2.125
"1679","Pascal Groß","36","BHA","NEW","True",10,1,0,90,1600.987,1694.312,"AM",67,11.05,15.95,0.5,2.75,"2019-04-27 17:30:00","afternoon kick-off",3.906,0,2,1,1,0.375,1.125,1.5,0,0,0,0,0,0,0,0,0,1.545,"2018/2019",0.647,0.5,1.5
"1680","Pascal Groß","37","BHA","ARS","False",1,0,0,90,1597.582,1857.331,"AM",67,22.45,29.575,8.75,6.075,"2019-05-05 16:30:00","afternoon kick-off",7.958,0.25,1,1,2.25,0.625,0.625,4,0.279,0,0.127,0.279,0.127,0.13,0.014,0.064,0.279,2.229,"2018/2019",0.897,1.25,1
"1681","Pascal Groß","38","BHA","MCI","True",5,0,1,90,1618.853,2034.381,"AM",67,24.2,30.525,13,6.775,"2019-05-12 15:00:00","afternoon kick-off",6.938,0.5,0.75,1.25,0,1,2.25,4,0.25,0,0.256,0.25,0.256,0.348,0.028,0.149,0.75,2.25,"2018/2019",1,0.25,1
"1682","Gylfi Sigurdsson","5","EVE","WHU","True",7,1,0,90,1693.603,1638.736,"AM",74,14.75,34.2,6.75,5.525,"2018-09-16 16:00:00","afternoon kick-off",15.042,1.75,1.5,0.5,2.5,1.5,0,2.25,0,0.302,0.043,0,0.043,0.074,0.252,0.239,0.604,2.718,"2018/2019",0.828,2.125,1
"1683","Gylfi Sigurdsson","6","EVE","ARS","False",2,0,0,90,1676.477,1816.792,"AM",74,25,36.95,21.5,8.35,"2018-09-23 16:00:00","afternoon kick-off",7,1.5,1.75,2.5,1.75,1.125,1.75,3.75,0.261,0.261,0.115,0.261,0.115,0.187,0.308,0.22,1.826,2.609,"2018/2019",0.958,1.625,2.125
"1684","Gylfi Sigurdsson","7","EVE","FUL","True",14,2,0,90,1671.828,1622.904,"AM",73,24.3,31.425,20.5,7.625,"2018-09-29 15:00:00","afternoon kick-off",5.958,1,2,1.75,2,0.625,1.125,3.75,0.261,0.261,0.096,0.261,0.096,0.212,0.181,0.259,1.826,2.087,"2018/2019",0.958,1.5,1.875
"1685","Gylfi Sigurdsson","8","EVE","LEI","False",10,1,0,90,1676.355,1700.095,"AM",73,37.6,36.875,34.25,10.875,"2018-10-06 15:00:00","afternoon kick-off",7,1.25,1.5,2,1.75,0.75,1.125,6.25,0.783,0,0.193,0.783,0.391,0.207,0.141,0.277,3.13,2.87,"2018/2019",0.958,1.5,1.75
"1686","Gylfi Sigurdsson","9","EVE","CRY","True",3,0,0,90,1686.633,1649.953,"AM",74,50.15,49.5,42,14.175,"2018-10-21 16:00:00","afternoon kick-off",15.042,1.5,1.5,0.5,0.75,1.125,0.875,8.25,1,0,0.216,1,0.406,0.437,0.153,0.303,4,3.5,"2018/2019",1,1.125,1
"1687","Gylfi Sigurdsson","10","EVE","MUN","False",8,1,0,90,1697.472,1840.239,"AM",74,42,56.4,36.5,13.5,"2018-10-28 16:00:00","afternoon kick-off",7,1.75,0.75,1.75,2,1.625,1.125,7.25,0.75,0,0.194,0.75,0.384,0.611,0.187,0.404,4,4.25,"2018/2019",1,1.875,1.25
"1688","Gylfi Sigurdsson","11","EVE","BHA","True",5,0,1,89,1693.977,1644.746,"AM",75,48.15,48.675,41.5,13.85,"2018-11-03 15:00:00","afternoon kick-off",5.958,2,0.75,0.75,0.5,1.625,1.625,8.75,1,0,0.192,0.75,0.572,0.511,0.286,0.23,4.25,3.75,"2018/2019",1,1.25,0.75
"1689","Gylfi Sigurdsson","12","EVE","CHE","False",3,0,0,75,1700.078,1873.546,"AM",75,31.65,40.525,31,10.35,"2018-11-11 14:15:00","lunchtime kick-off",7.969,2,1,3,0.75,1.625,2,6.5,0.501,0.251,0.31,0.251,0.5,0.544,0.317,0.239,3.51,3.008,"2018/2019",0.997,1.375,2
"1690","Gylfi Sigurdsson","13","EVE","CAR","True",11,1,0,90,1706.029,1555.591,"AM",74,23.05,28.225,25,7.65,"2018-11-24 15:00:00","afternoon kick-off",13.031,1.5,0.75,1.679,2,1.375,1.054,4.75,0.262,0.262,0.295,0,0.494,0.494,0.298,0.197,2.878,2.355,"2018/2019",0.956,1.75,1.2145
"1691","Gylfi Sigurdsson","14","EVE","LIV","False",2,0,0,90,1710.355,1913.63,"AM",74,31.65,26.6,24.75,8.3,"2018-12-02 16:15:00","afternoon kick-off",8.052,1.25,0.75,2.5,0.5,1.375,2,6.75,0.523,0.262,0.459,0.262,0.659,0.659,0.172,0.174,2.355,1.831,"2018/2019",0.956,0.875,1.625
"1692","Gylfi Sigurdsson","15","EVE","NEW","True",2,0,0,69,1707.859,1633.429,"AM",75,22.8,20.625,21.75,6.5,"2018-12-05 19:45:00","night kick-off",3.146,1,0.5,1.25,1.25,1.375,1.625,5.25,0.262,0.262,0.503,0.262,0.503,0.503,0.049,0.148,2.616,1.308,"2018/2019",0.956,1.125,0.875
