"","assists","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","first_name","second_name","club","position","player_id","new_col","fpl_form","influence_form","creativity_form","threat_form","ict_index_form","point_att","team_form","minutes_chance","opponent","opponent_form","kickoff_time_formatted","date","hour","date_hour","kickoff_hour","range_day","player_name","goals","shots","xG","position_detailed","h_team","a_team","xA","key_passes","npg","npxG","xGChain","xGBuildup","Club","club_elo","opponent_elo","scored","conceded","team_scoring_form","team_conceded_form","opponent_scoring_form","opponent_conceded_form","xG_90","xGChain_90","xGBuildup_90","xA_90","shots_90","key_passes_90","goals_90","npxG_90","assists_90","npg_90","season"
"1904",0,0,5,0,0.4,70,119,1,0,6.7,4.2,"2019-11-09",87,17,0,0,0,0,12,0,121626,1,1,62,2,54860,61518,6658,49,"False",0,"Lys","Mousset","SHU","ST",1748,0.647222222222222,6.75,31.0500000000001,12.375,26.25,6.975,1.5,1.75,0.483333333333333,"TOT",0.625,"2019-11-09","2019-11-09","15:00","2019-11-09 15:00:00","afternoon kick-off",7,"Lys Mousset",0,4,0.358877032995224,"FW","Tottenham","Sheffield United",0,0,0,0.358877032995224,0.252202689647675,0,"Sheffield United",1673.67736816,1844.76965332,1,1,1.25,0.25,0.75,1.75,0.661464893933514,0.891910722671914,0.00949836689336545,0.635416610487574,3.10344827586207,2.06896551724138,1.03448275862069,0.661464893933514,1.55172413793103,1.03448275862069,"2019/2020"
"1905",0,1,29,1,11.1,70,128,0,1,5.5,33.2,"2019-11-24",67,12,0,0,0,0,13,0,196282,3,3,11,7,69219,85132,15913,50,"True",0,"Lys","Mousset","SHU","ST",1748,0.680555555555556,7,31.0000000000001,12.25,38.75,8.225,1,1.75,0.647222222222222,"MUN",1.375,"2019-11-24","2019-11-24","16:30","2019-11-24 16:30:00","afternoon kick-off",15.0625,"Lys Mousset",1,1,0.0498456209897995,"FW","Sheffield United","Manchester United",0.379436492919922,1,1,0.0498456209897995,0.429282128810883,0,"Sheffield United",1679.54492188,1831.05358887,3,3,1.5,0.5,1.75,1,0.6251543825852,0.748949091993434,0,0.474517125428489,3.47639484978541,1.5450643776824,0.772532188841202,0.6251543825852,1.1587982832618,0.772532188841202,"2019/2020"
"1906",0,3,30,0,26.3,70,140,1,1,8.8,33,"2019-12-01",85,20,0,0,0,0,14,0,275220,1,1,29,9,78263,95734,17471,50,"False",0,"Lys","Mousset","SHU","ST",1748,0.841666666666667,7.25,31.5500000000001,14.325,31.25,7.725,1.5,1.5,0.680555555555556,"WOL",1.875,"2019-12-01","2019-12-01","14:00","2019-12-01 14:00:00","lunchtime kick-off",6.89583333333333,"Lys Mousset",1,2,0.381580889225006,"FW","Wolverhampton Wanderers","Sheffield United",0.44610795378685,2,1,0.381580889225006,0.714748561382294,0,"Sheffield United",1669.37939453,1748.85913086,1,1,2,1.25,1.5,1,0.368725984224251,0.869961347050815,0,0.59066030443931,3.30612244897959,1.83673469387755,0.73469387755102,0.368725984224251,1.10204081632653,0.73469387755102,"2019/2020"
"1907",0,0,2,0,1,70,145,1,0,1.4,1.2,"2019-12-05",27,13,0,0,0,0,15,0,487875,2,0,12,1,206671,212079,5408,51,"True",0,"Lys","Mousset","SHU","ST",1748,0.738888888888889,7.75,30.2500000000001,20.75,34.25,8.525,0,1.5,0.841666666666667,"NEW",1.375,"2019-12-05","2019-12-05","19:30","2019-12-05 19:30:00","night kick-off",4.22916666666667,"Lys Mousset",0,1,0.0354901514947414,"Sub","Sheffield United","Newcastle United",0,0,0,0.0354901514947414,0.0354901514947414,0,"Sheffield United",1673.23205566,1698.45129395,0,2,2,1.25,1.75,1.75,0.39400239834691,0.898252412824349,0,0.610103928806757,2.97029702970297,2.07920792079208,0.594059405940594,0.39400239834691,0.891089108910891,0.594059405940594,"2019/2020"
"1908",0,0,0,0,1.2,70,157,1,0,3.2,1.4,"2019-12-08",64,14,0,0,0,0,16,0,513581,2,1,29,2,27626,71827,44201,51,"False",0,"Lys","Mousset","SHU","ST",1748,0.675,4.75,17.9000000000001,9.69999999999995,28.5,5.6,2.5,1,0.738888888888889,"NOR",0.875,"2019-12-08","2019-12-08","14:00","2019-12-08 14:00:00","lunchtime kick-off",2.77083333333333,"Lys Mousset",0,2,0.0521943010389805,"FW","Norwich","Sheffield United",0,0,0,0.0521943010389805,0.0521943010389805,0,"Sheffield United",1660.38757324,1598.19165039,2,1,1.25,1.75,1.25,1.5,0.279403881667028,0.484417736166178,0,0.27931954963763,2.70676691729323,1.01503759398496,0.676691729323308,0.279403881667028,0,0.676691729323308,"2019/2020"
"1909",0,0,4,1,1.2,70,168,0,0,0.4,1.2,"2019-12-14",60,2,0,0,0,0,17,0,456748,0,2,2,2,-56397,36131,92528,51,"True",0,"Lys","Mousset","SHU","ST",1748,0.655555555555556,4.75,17.2000000000001,9.89999999999995,20.25,4.725,2,1.25,0.675,"AVL",0.875,"2019-12-14","2019-12-14","15:00","2019-12-14 15:00:00","afternoon kick-off",6.04166666666667,"Lys Mousset",0,0,0,"FW","Sheffield United","Aston Villa",0,0,0,0,0,0,"Sheffield United",1672.58666992,1635.47485352,2,0,1.5,1.75,1.5,2,0.192263319536492,0.456190793602555,0,0.30575720248399,2.22222222222222,1.11111111111111,0.740740740740741,0.192263319536492,0,0.740740740740741,"2019/2020"
"1910",0,0,1,0,0.1,70,173,0,0,0.2,0,"2019-12-21",27,4,0,0,0,0,18,0,416588,1,0,3,1,-30006,26660,56666,51,"False",0,"Lys","Mousset","SHU","ST",1748,0.494444444444444,3.5,9.20000000000008,7.42499999999995,18,3.45,2.5,1.5,0.655555555555556,"BHA",1.25,"2019-12-21","2019-12-21","15:00","2019-12-21 15:00:00","afternoon kick-off",7,"Lys Mousset",0,1,0.0471339337527752,"Sub","Brighton","Sheffield United",0,0,0,0.0471339337527752,0.0471339337527752,0,"Sheffield United",1680.48205566,1655.24157715,1,0,1.25,1,1.5,1.5,0.178957121857142,0.306012590052718,0,0.170125914579731,1.90677966101695,0.76271186440678,0.38135593220339,0.178957121857142,0,0.38135593220339,"2019/2020"
"1911",0,0,8,0,14.3,70,188,0,0,4,4,"2019-12-26",27,18,0,0,0,0,19,0,383798,1,1,22,1,-46633,17646,64279,50,"True",0,"Lys","Mousset","SHU","ST",1748,0.494444444444444,1.5,0.950000000000085,0.874999999999955,11.5,1.3,1,1.75,0.494444444444444,"WAT",0.75,"2019-12-26","2019-12-26","15:00","2019-12-26 15:00:00","afternoon kick-off",5,"Lys Mousset",0,1,0.0874173417687416,"Sub","Sheffield United","Watford",0.608715713024139,1,0,0.0874173417687416,0.628259420394897,0.628259420394897,"Sheffield United",1689.39111328,1644.84838867,1,1,1.25,0.75,0.5,1,0.0681665998077794,0.0681665998077794,0,0,2.02247191011236,0,0,0.0681665998077794,0,0,"2019/2020"
"1912",0,0,0,1,3.1,44,7,0,0,1.1,4.2,"2019-08-10",63,18,0,0,0,0,1,0,209377,3,0,4,2,0,0,0,60,"False",0,"Glenn","Murray","BHA","ST",882,0.491666666666667,1.5,1.65000000000008,4.19999999999995,14,1.95,2.5,2,0.494444444444444,"WAT",1.41071428571429,"2019-08-10","2019-08-10","14:00","2019-08-10 14:00:00","lunchtime kick-off",-138.041666666667,"Glenn Murray",0,0,0,"FW","Watford","Brighton",0,0,0,0,0,0,"Brighton",1616.27954102,1685.0892334,3,0,1.5,0.5,1.71428571428571,1.14285714285714,0.0944219207328357,0.367881398689881,0.317659257503038,0.307777607708834,2.02247191011236,0.50561797752809,0,0.0944219207328357,0,0,"2019/2020"
"1913",0,0,4,0,13.3,44,13,1,0,2.1,0,"2019-08-17",73,19,0,0,0,0,2,0,204727,1,1,8,2,-13347,14182,27529,60,"True",0,"Glenn","Murray","BHA","ST",882,0.527777777777778,1.5,2.35000000000008,4.67499999999996,7.75,1.425,1,2,0.491666666666667,"WHU",0.890625,"2019-08-17","2019-08-17","14:00","2019-08-17 14:00:00","lunchtime kick-off",7,"Glenn Murray",0,1,0.46232134103775,"FW","Brighton","West Ham",0.461642295122147,1,0,0.46232134103775,0.980212152004242,0.0562485121190548,"Brighton",1636.29626465,1723.38513184,1,1,1.75,0.25,0.875,2.1875,0.0684159028075509,0.343420349566613,0.319453942573676,0.309516464249562,1.01694915254237,0.508474576271186,0,0.0684159028075509,0,0,"2019/2020"
"1914",0,0,5,0,10.3,44,23,1,0,1.3,0,"2019-08-24",16,16,0,0,0,0,3,0,175907,2,0,4,1,-30865,12683,43548,60,"True",0,"Glenn","Murray","BHA","ST",882,0.497222222222222,1.5,2.05000000000008,7.69999999999996,9.25,1.85,0,1.75,0.527777777777778,"SOU",0.805555555555556,"2019-08-24","2019-08-24","14:00","2019-08-24 14:00:00","lunchtime kick-off",7,"Glenn Murray",0,1,0.0215291231870651,"Sub","Brighton","Southampton",0.34161651134491,1,0,0.0215291231870651,0,0,"Brighton",1639.92419434,1664.12011719,0,2,1.5,0.5,1.22222222222222,1.66666666666667,0.282729134159653,0.784234187124591,0.324240599611872,0.507011688069293,1.42105263157895,0.947368421052632,0,0.282729134159653,0,0,"2019/2020"
"1915",0,0,3,0,0.1,44,37,1,0,0,0.2,"2019-08-31",23,11,0,0,0,0,4,0,123652,0,4,0,1,-52915,2218,55133,59,"False",0,"Glenn","Murray","BHA","ST",882,0.486111111111111,1.5,2.05000000000008,10.25,9.5,2.125,0,1.125,0.497222222222222,"MCI",1.71590909090909,"2019-08-31","2019-08-31","14:00","2019-08-31 14:00:00","lunchtime kick-off",7,"Glenn Murray",0,0,0,"Sub","Manchester City","Brighton",0,0,0,0,0,0,"Brighton",1628.0123291,2045.17126465,0,4,1.25,1,2.86363636363636,1.15909090909091,0.287229623125252,0.80872872355264,0.34416599958802,0.709931322649205,1.50837988826816,1.50837988826816,0,0.287229623125252,0,0,"2019/2020"
"1916",0,0,-3,1,1.8,44,43,0,0,3.2,2.4,"2019-09-14",79,5,0,0,0,0,5,0,105700,1,1,28,2,-19875,3812,23687,58,"True",0,"Glenn","Murray","BHA","ST",882,0.530555555555556,1.5,1.10000000000008,6.69999999999996,4,1.125,1,0.875,0.486111111111111,"BUR",0.875,"2019-09-14","2019-09-14","14:00","2019-09-14 14:00:00","lunchtime kick-off",14,"Glenn Murray",0,3,0.606988310813904,"FWL","Brighton","Burnley",0,0,0,0.606988310813904,0.633965075016022,0.0269767548888922,"Brighton",1626.53466797,1693.33654785,1,1,1,1.75,1.25,1.5,0.248837381601334,0.504109106745039,0.0289278062326568,0.413104529040201,1.02857142857143,1.02857142857143,0,0.248837381601334,0,0,"2019/2020"
"1917",0,0,0,0,0,44,58,0,0,0,0,"2019-09-21",0,13,0,0,0,0,6,0,92334,0,0,0,0,-13951,1294,15245,58,"False",0,"Glenn","Murray","BHA","ST",882,0.327777777777778,1.5,0.650000000000085,6.37499999999996,10,1.65,1.5,0.5,0.530555555555556,"NEW",0.875,"2019-09-21","2019-09-21","16:30","2019-09-21 16:30:00","afternoon kick-off",7.10416666666667,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Brighton",1618.70617676,1703.25158691,0,0,0.5,2,1,1.75,0.514007799756464,0.760607070323685,0.0392160944016504,0.378498914042069,2.35602094240838,0.942408376963351,0,0.514007799756464,0,0,"2019/2020"
"1918",0,0,0,0,0.1,44,63,0,0,0,0,"2019-09-28",11,6,0,0,0,0,7,0,79925,0,2,1,1,-12718,1102,13820,57,"False",0,"Glenn","Murray","BHA","ST",882,0.313888888888889,1,0.650000000000085,3.04999999999996,8,1.125,0,0.625,0.327777777777778,"CHE",1.5,"2019-09-28","2019-09-28","14:00","2019-09-28 14:00:00","lunchtime kick-off",6.89583333333333,"Glenn Murray",0,1,0.0116886859759688,"Sub","Chelsea","Brighton",0,0,0,0.0116886859759688,0.0116886859759688,0,"Brighton",1622.65820312,1850.18969727,0,2,0.25,1.75,2.75,2,0.479377703899044,0.483532684334254,0.0205754910169517,0.260554966280016,3.05084745762712,0.76271186440678,0,0.479377703899044,0,0,"2019/2020"
"1919",0,0,3,0,0.1,44,72,0,0,0,0,"2019-10-05",1,17,0,0,0,0,8,0,73828,0,3,0,1,-6385,643,7028,57,"True",0,"Glenn","Murray","BHA","ST",882,0.252777777777778,1,0.650000000000085,0.499999999999955,7.25,0.799999999999999,2,0.625,0.313888888888889,"TOT",1.375,"2019-10-05","2019-10-05","11:30","2019-10-05 11:30:00","lunchtime kick-off",6.89583333333333,"Glenn Murray",0,0,0,"Sub","Brighton","Tottenham",0,0,0,0,0,0,"Brighton",1618.02966309,1858.40698242,3,0,0.25,1.75,2.25,1.25,0.492751590363616,0.514237508754683,0.021485910973454,0,3.1858407079646,0,0,0.492751590363616,0,0,"2019/2020"
"1920",0,0,0,0,0,44,81,0,0,0,0,"2019-10-19",0,2,0,0,0,0,9,0,69626,1,2,0,0,-4559,1030,5589,56,"False",0,"Glenn","Murray","BHA","ST",882,0.0333333333333333,1,0.600000000000084,0.499999999999955,7.25,0.799999999999999,0,1.125,0.252777777777778,"AVL",1.125,"2019-10-19","2019-10-19","14:00","2019-10-19 14:00:00","lunchtime kick-off",14.1041666666667,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Brighton",1639.8762207,1629.29833984,1,2,1,0.75,2.25,1.5,0.611878348473501,0.638558664717354,0.0266803070329703,0,3.95604395604396,0,0,0.611878348473501,0,0,"2019/2020"
"1921",0,0,1,0,0.5,44,92,0,0,0.2,1.2,"2019-10-26",10,8,0,0,0,0,10,0,67400,2,3,0,1,-2447,648,3095,56,"True",0,"Glenn","Murray","BHA","ST",882,0.0611111111111111,0.5,0.0000000000000844879721739744,0.0499999999999551,0.25,-0.000000000000000888178419700125,2,0.875,0.0333333333333333,"EVE",0.5,"2019-10-26","2019-10-26","14:00","2019-10-26 14:00:00","lunchtime kick-off",7,"Glenn Murray",0,0,0,"Sub","Brighton","Everton",0,0,0,0,0,0,"Brighton",1641.78381348,1737.34838867,3,2,1,1,0.75,1.5,0.087665144819766,0.087665144819766,0,0,7.5,0,0,0.087665144819766,0,0,"2019/2020"
"1922",0,0,0,0,0,44,104,0,0,0,0,"2019-11-02",0,14,0,0,0,0,11,0,65424,0,2,0,0,-2175,1524,3699,56,"True",0,"Glenn","Murray","BHA","ST",882,0.0305555555555556,0.75,0.300000000000084,0.174999999999955,0.25,0.0499999999999991,2,1,0.0611111111111111,"NOR",0.375,"2019-11-02","2019-11-02","15:00","2019-11-02 15:00:00","afternoon kick-off",7.04166666666667,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Brighton",1650.73535156,1614.67333984,2,0,1.75,1.5,0.5,2.5,0.0478173517198724,0.0478173517198724,0,0,4.09090909090909,0,0,0.0478173517198724,0,0,"2019/2020"
"1923",0,0,1,0,0.3,44,115,1,0,0,0,"2019-11-10",45,12,0,0,0,0,12,0,62579,1,3,0,1,-2816,349,3165,56,"False",0,"Glenn","Murray","BHA","ST",882,0.152777777777778,0.5,0.300000000000084,0.149999999999955,0,0.0499999999999991,0,1.5,0.0305555555555556,"MUN",0.875,"2019-11-10","2019-11-10","14:00","2019-11-10 14:00:00","lunchtime kick-off",7.95833333333333,"Glenn Murray",0,0,0,"Sub","Manchester United","Brighton",0,0,0,0,0,0,"Brighton",1657.41540527,1826.72277832,1,3,2.25,1,1,1,0,0,0,0,0,0,0,0,0,0,"2019/2020"
"1924",0,0,3,0,0,44,124,0,0,0.2,0,"2019-11-23",7,9,0,0,0,0,13,0,60730,2,0,2,1,-2088,825,2913,55,"True",0,"Glenn","Murray","BHA","ST",882,0.172222222222222,0.5,0.300000000000084,0.199999999999955,0,0.0499999999999991,0,1,0.152777777777778,"LEI",2.25,"2019-11-23","2019-11-23","15:00","2019-11-23 15:00:00","afternoon kick-off",13.0416666666667,"Glenn Murray",0,0,0,"Sub","Brighton","Leicester",0,0,0,0,0.0205564461648464,0.0205564461648464,"Brighton",1653.08459473,1822.11657715,0,2,1.75,1.75,3.75,0.25,0,0,0,0,0,0,0,0,0,0,"2019/2020"
"1925",0,0,0,0,0,44,134,0,0,0,0,"2019-11-30",0,10,0,0,0,0,14,0,59658,1,2,0,0,-1218,599,1817,55,"False",0,"Glenn","Murray","BHA","ST",882,0.144444444444444,0.75,0.300000000000084,0.199999999999955,0.5,0.0999999999999991,0,1,0.172222222222222,"LIV",2.25,"2019-11-30","2019-11-30","15:00","2019-11-30 15:00:00","afternoon kick-off",7,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Brighton",1632.71520996,2043.68005371,1,2,1.5,1.75,2.25,1,0,0.0298400024973577,0.0298400024973577,0,0,0,0,0,0,0,"2019/2020"
"1926",0,0,0,0,0,44,141,0,0,0,0,"2019-12-05",0,1,0,0,0,0,15,0,58910,2,1,0,0,-823,455,1278,55,"False",0,"Glenn","Murray","BHA","ST",882,0.144444444444444,0.5,0.0000000000000844879721739744,0.0749999999999551,0.5,0.0499999999999991,2.5,0.5,0.144444444444444,"ARS",0.875,"2019-12-05","2019-12-05","20:15","2019-12-05 20:15:00","night kick-off",5.21875,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Brighton",1631.94799805,1813.49401855,2,1,1,1.75,1.25,1.75,0,0.0355784645160803,0.0355784645160803,0,0,0,0,0,0,0,"2019/2020"
"1927",0,0,1,0,0.5,44,153,0,0,0.3,2.2,"2019-12-08",22,20,0,0,0,0,16,0,57816,2,2,0,1,-1112,433,1545,55,"True",0,"Glenn","Murray","BHA","ST",882,0.0805555555555556,0.5,0.0000000000000844879721739744,0.0749999999999551,0.5,0.0499999999999991,1,0.625,0.144444444444444,"WOL",1.875,"2019-12-08","2019-12-08","16:30","2019-12-08 16:30:00","afternoon kick-off",2.84375,"Glenn Murray",0,0,0,"Sub","Brighton","Wolverhampton Wanderers",0,0,0,0,0,0,"Brighton",1645.6262207,1752.73205566,2,2,1,2,1.75,0.75,0,0.0355784645160803,0.0355784645160803,0,0,0,0,0,0,0,"2019/2020"
"1928",0,0,0,0,0,44,164,0,0,0,0,"2019-12-16",0,7,0,0,0,0,17,0,56609,1,1,0,0,-1280,525,1805,55,"False",0,"Glenn","Murray","BHA","ST",882,0.0611111111111111,0.5,0.550000000000085,0.124999999999955,0.5,0.124999999999999,1.5,0.875,0.0805555555555556,"CRY",1.5,"2019-12-16","2019-12-16","19:45","2019-12-16 19:45:00","night kick-off",8.13541666666667,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Brighton",1651.1361084,1745.18786621,1,1,1.25,1.75,1,0.5,0,0.063795867408144,0.063795867408144,0,0,0,0,0,0,0,"2019/2020"
"1929",0,0,-2,0,4.2,44,173,0,0,0.9,0.8,"2019-12-21",45,15,0,0,0,0,18,0,55759,1,0,4,1,-884,473,1357,55,"True",0,"Glenn","Murray","BHA","ST",882,0.186111111111111,0.25,0.550000000000085,0.124999999999955,0,0.0749999999999991,0,1.25,0.0611111111111111,"SHU",1.5,"2019-12-21","2019-12-21","15:00","2019-12-21 15:00:00","afternoon kick-off",4.80208333333333,"Glenn Murray",0,0,0,"Sub","Brighton","Sheffield United",0,0,0,0,0.0435818620026112,0.0435818620026112,"Brighton",1655.24157715,1680.48205566,0,1,1.5,1.5,1.25,1,0,0,0,0,0,0,0,0,0,0,"2019/2020"
"1930",0,0,0,0,0,44,189,0,0,0,0,"2019-12-26",0,17,0,0,0,0,19,0,55245,1,2,0,0,-678,282,960,55,"False",0,"Glenn","Murray","BHA","ST",882,0.186111111111111,0.5,0.750000000000085,1.17499999999996,1,0.299999999999999,0,1.25,0.186111111111111,"TOT",1.125,"2019-12-26","2019-12-26","12:30","2019-12-26 12:30:00","lunchtime kick-off",4.89583333333333,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Brighton",1646.3326416,1831.96557617,1,2,1.25,1.25,2,1.25,0,0.0585427997050001,0.0585427997050001,0,0,0,0,0,0,0,"2019/2020"
"1931",0,0,15,1,13.8,176,5,0,0,3.7,20.2,"2019-08-11",90,20,0,0,0,0,1,0,69367,0,0,3,3,0,0,0,50,"True",0,"Wilfred","Ndidi","LEI","DM",5545,0.375,0.5,0.750000000000085,1.17499999999996,1,0.299999999999999,1,0.625,0.186111111111111,"WOL",1.05357142857143,"2019-08-11","2019-08-11","13:00","2019-08-11 13:00:00","lunchtime kick-off",-136.979166666667,"Wilfred Ndidi",0,1,0.0260502193123102,"DMC","Leicester","Wolverhampton Wanderers",0.0193730741739273,1,0,0.0260502193123102,0.104982361197472,0.0595590658485889,"Leicester",1738.47180176,1720.12231445,0,0,1,1.5,1.17857142857143,1.42857142857143,0,0.0585427997050001,0.0585427997050001,0,0,0,0,0,0,0,"2019/2020"
"1932",0,3,27,0,1.8,176,14,1,1,7.1,51.8,"2019-08-18",90,6,0,0,0,0,2,0,83961,1,1,17,10,-15,9985,10000,50,"False",0,"Wilfred","Ndidi","LEI","DM",5545,0.625,1,5.25000000000008,4.49999999999996,1.75,1.15,1.5,0.625,0.375,"CHE",0.708333333333333,"2019-08-18","2019-08-18","15:30","2019-08-18 15:30:00","afternoon kick-off",7.10416666666667,"Wilfred Ndidi",1,1,0.258911490440369,"DMC","Chelsea","Leicester",0,0,1,0.258911490440369,0.0615993849933147,0.0615993849933147,"Leicester",1736.25744629,1868.06848145,1,1,0.5,1,0.666666666666667,1.88888888888889,0.0173668128748735,0.0990428154667221,0.0687606185674667,0.0129153827826182,0.666666666666667,0.666666666666667,0,0.0173668128748735,0,0,"2019/2020"
"1933",0,0,0,0,0,176,27,0,0,0,0,"2019-08-24",0,15,0,0,0,0,3,0,214846,2,1,0,0,101154,120660,19506,50,"False",0,"Wilfred","Ndidi","LEI","DM",5545,0.5,3.5,18.2000000000001,4.94999999999996,6,2.925,2.5,0.625,0.625,"SHU",1.54166666666667,"2019-08-24","2019-08-24","14:00","2019-08-24 14:00:00","lunchtime kick-off",5.9375,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Leicester",1744.36560059,1635.85009766,2,1,0.5,1,1.04166666666667,0.708333333333333,0.113984683901072,0.0840654432773592,0.0658961251378059,0.00774922966957092,0.8,0.4,0.4,0.113984683901072,0,0.4,"2019/2020"
"1934",0,0,22,0,22.2,176,36,1,0,5.6,31.6,"2019-08-31",90,3,0,0,0,0,4,0,198763,1,3,2,2,-15512,37049,52561,50,"True",0,"Wilfred","Ndidi","LEI","DM",5545,0.75,3.25,18.0000000000001,3.89999999999996,5,2.7,2,1.25,0.5,"BOU",1.01388888888889,"2019-08-31","2019-08-31","14:00","2019-08-31 14:00:00","lunchtime kick-off",7,"Wilfred Ndidi",0,0,0,"DMC","Leicester","Bournemouth",0.0546811446547508,2,0,0,0.0546811446547508,0.0231020245701075,"Leicester",1752.63452148,1695.47644043,3,1,1,1,1.22222222222222,1.72222222222222,0.14248085487634,0.0832908730953933,0.0605792254209518,0.00968653708696365,1,0.5,0.5,0.14248085487634,0,0.5,"2019/2020"
"1935",0,0,17,0,3.3,176,45,1,0,3.1,11.8,"2019-09-14",90,12,0,0,0,0,5,0,209018,0,1,16,2,2355,28727,26372,50,"False",0,"Wilfred","Ndidi","LEI","DM",5545,0.75,3.75,25.9000000000001,9.44999999999996,5.5,4.1,0,1.75,0.75,"MUN",1.25,"2019-09-14","2019-09-14","14:00","2019-09-14 14:00:00","lunchtime kick-off",14,"Wilfred Ndidi",0,2,0.0652748569846153,"DMC","Manchester United","Leicester",0,0,0,0.0652748569846153,0.0731158703565598,0.0198595691472292,"Leicester",1759.80334473,1840.04724121,0,1,1.5,0.75,1.75,1,0.0949872365842264,0.0737542969485125,0.048086825137337,0.0246847396095594,0.666666666666667,1,0.333333333333333,0.0949872365842264,0,0.333333333333333,"2019/2020"
"1936",0,0,9,0,1.3,176,56,1,0,1.4,11.6,"2019-09-21",90,17,0,0,0,0,6,0,203067,1,2,1,2,-8240,11086,19326,50,"True",0,"Wilfred","Ndidi","LEI","DM",5545,0.75,3.5,23.8000000000001,6.82499999999996,8.75,3.95,2,1.5,0.75,"TOT",1.25,"2019-09-21","2019-09-21","11:30","2019-09-21 11:30:00","lunchtime kick-off",6.89583333333333,"Wilfred Ndidi",0,1,0.0174713153392076,"DMC","Leicester","Tottenham",0,0,0,0.0174713153392076,0.341740339994431,0.324269026517868,"Leicester",1747.13146973,1886.6282959,2,1,1.5,1,2,1.25,0.108062115808328,0.0631321333348751,0.0348536595702171,0.0182270482182503,1,0.666666666666667,0.333333333333333,0.108062115808328,0,0.333333333333333,"2019/2020"
"1937",0,0,34,1,14.9,176,66,0,1,9.4,61.6,"2019-09-29",90,13,0,0,0,0,7,0,200705,0,5,17,8,-5231,13937,19168,50,"True",0,"Wilfred","Ndidi","LEI","DM",5545,1,1.5,13.7500000000001,6.69999999999996,4.75,2.525,2,1.625,0.75,"NEW",1.125,"2019-09-29","2019-09-29","15:30","2019-09-29 15:30:00","afternoon kick-off",8.16666666666667,"Wilfred Ndidi",1,1,0.127182841300964,"DMC","Leicester","Newcastle United",0.0443939901888371,1,1,0.127182841300964,0.975683927536011,0.804107069969177,"Leicester",1757.27270508,1699.29956055,5,0,1.75,1,0.75,1,0.0275820574412743,0.156512451668581,0.122410206745068,0.0182270482182503,1,0.666666666666667,0,0.0275820574412743,0,0,"2019/2020"
"1938",0,0,14,0,4.8,176,74,2,0,2.2,16.8,"2019-10-05",90,10,0,0,0,0,8,0,212842,1,2,0,1,9305,21180,11875,50,"False",1,"Wilfred","Ndidi","LEI","DM",5545,1,3.5,29.1500000000001,10.425,9,4.875,0,1.5,1,"LIV",2.375,"2019-10-05","2019-10-05","14:00","2019-10-05 14:00:00","lunchtime kick-off",5.9375,"Wilfred Ndidi",0,0,0,"DMC","Liverpool","Leicester",0,0,0,0,0.0676774531602859,0.0676774531602859,"Leicester",1767.73083496,2041.65454102,1,2,2.5,0.75,2.25,0.5,0.0524822534061967,0.361305320635438,0.292834422551095,0.024768783710897,1,0.75,0.25,0.0524822534061967,0,0.25,"2019/2020"
"1939",0,0,11,0,5.6,176,86,1,0,2.1,15,"2019-10-19",90,5,0,0,0,0,9,0,221116,1,2,0,2,5708,19184,13476,50,"True",0,"Wilfred","Ndidi","LEI","DM",5545,1,3.25,25.4500000000001,6.07499999999996,8.5,4.025,2,1,1,"BUR",1.75,"2019-10-19","2019-10-19","14:00","2019-10-19 14:00:00","lunchtime kick-off",14,"Wilfred Ndidi",0,0,0,"DMC","Leicester","Burnley",0,0,0,0,0.0694987997412682,0.0694987997412682,"Leicester",1766.02490234,1698.16674805,2,1,2,1,1.5,0.75,0.0524822534061967,0.364554397761822,0.30397827969864,0.0110984975472093,1,0.25,0.25,0.0524822534061967,0,0.25,"2019/2020"
"1940",0,0,13,1,16,176,98,0,0,5,26,"2019-10-25",90,16,0,0,0,0,10,0,225133,9,0,8,3,3010,12886,9876,50,"False",0,"Wilfred","Ndidi","LEI","DM",5545,1,3.25,26.2500000000001,6.64999999999996,4.5,3.775,2.5,1.5,1,"SOU",0.375,"2019-10-25","2019-10-25","19:00","2019-10-25 19:00:00","night kick-off",6.20833333333333,"Wilfred Ndidi",0,1,0.028694149106741,"DMC","Southampton","Leicester",0.0246836189180613,1,0,0.028694149106741,0.753788709640503,0.700410962104797,"Leicester",1779.68652344,1669.12658691,9,0,2.5,1,1,2.5,0.0361635391600429,0.363650130107999,0.31638808734715,0.0110984975472093,0.5,0.25,0.25,0.0361635391600429,0,0.25,"2019/2020"
