"","assists.x","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","first_name","second_name","club","position.x","player_id","new_col","fpl_form","influence_form","creativity_form","threat_form","ict_index_form","point_att","team_form","minutes_chance","opponent","opponent_form","kickoff_time_formatted","date","hour","date_hour","kickoff_hour","range_day","X","player_name","year","goals","shots","xG","time","position.y","h_team","a_team","h_goals","a_goals","match_id","roster_id","xA","assists.y","key_passes","npg","npxG","xGChain","xGBuildup","Club","Elo","opponent_elo"
"1321",0,0,3,1,10.9,68,163,0,0,5.4,0.8,2019-12-14,74,6,0,0,0,0,"17",0,290945,1,0,42,2,-25866,289,26155,61,"False",0,"Joshua","King","BOU","ST",465,0.205555555555556,0,0.0000000000000146549439250521,0.00000000000000888178419700125,0,0.00000000000000577315972805081,2.5,0,0,"CHE",0.5,2019-12-14,2019-12-14,"15:00",2019-12-14 15:00:00,"afternoon kick-off",7,2982,"Joshua King",2019,0,2,0.256253033876419,77,"FW","Chelsea","Bournemouth",0,1,11805,369765,0.0634458363056183,0,1,0,0.256253033876419,0.319698870182037,0,"Bournemouth",1679.18078613,1862.06750488
"1322",0,0,3,0,4.8,68,172,1,0,1.4,7.4,2019-12-21,90,5,0,0,0,0,"18",0,284900,1,0,2,2,-6339,3019,9358,61,"True",0,"Joshua","King","BOU","ST",465,0.455555555555556,0.5,0.200000000000015,2.72500000000001,10.5,1.35000000000001,0,0.625,0.205555555555556,"BUR",0.5,2019-12-21,2019-12-21,"15:00",2019-12-21 15:00:00,"afternoon kick-off",7,2981,"Joshua King",2019,0,0,0,90,"FW","Bournemouth","Burnley",0,1,11814,371435,0,0,0,0,0,0.0186663419008255,0.0186663419008255,"Bournemouth",1692.71850586,1683.94848633
"1323",0,0,6,0,4.6,68,182,1,0,5,4.6,2019-12-26,65,1,0,0,0,0,"19",0,286412,1,1,41,2,224,4641,4417,61,"True",0,"Joshua","King","BOU","ST",465,0.636111111111111,1,2.05000000000001,3.92500000000001,11,1.70000000000001,1,0.625,0.455555555555556,"ARS",1,2019-12-26,2019-12-26,"15:00",2019-12-26 15:00:00,"afternoon kick-off",5,2980,"Joshua King",2019,0,1,0.204118967056274,67,"ML","Bournemouth","Arsenal",1,1,11824,372431,0,0,0,0,0.204118967056274,0.514832854270935,0.310713857412338,"Bournemouth",1683.13171387,1800.92089844
"1324",0,0,0,0,0,3,10,0,0,0,0,2019-08-11,0,13,0,0,0,0,"1",0,93903,1,0,0,0,0,0,0,55,"False",0,"Sead","Kolasinac","ARS","FB",342,0.636111111111111,1.5,3.20000000000001,5.07500000000001,21.25,2.95000000000001,2.5,0.875,0.636111111111111,"NEW",1.48214285714286,2019-08-11,2019-08-11,"13:00",2019-08-11 13:00:00,"lunchtime kick-off",-137.083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arsenal",1866.45910645,1715.48864746
"1325",0,0,2,0,0.3,3,11,0,0,0.3,2.2,2019-08-17,19,5,0,0,0,0,"2",0,61787,1,2,0,1,-32126,416,32542,55,"True",0,"Sead","Kolasinac","ARS","FB",342,0.483333333333333,1.5,3.20000000000001,5.07500000000001,21.25,2.95000000000001,2,1.5,0.636111111111111,"BUR",1.42857142857143,2019-08-17,2019-08-17,"11:30",2019-08-17 11:30:00,"lunchtime kick-off",5.9375,485,"Sead Kolasinac",2019,0,0,0,18,"Sub","Arsenal","Burnley",2,1,11653,341769,0,0,0,0,0,0.0432076305150986,0.0432076305150986,"Arsenal",1872.32299805,1692.53747559
"1326",0,0,0,0,0,3,24,0,0,0,0,2019-08-24,0,10,0,0,0,0,"3",0,56477,1,3,0,0,-8597,1664,10261,54,"False",0,"Sead","Kolasinac","ARS","FB",342,0.233333333333333,1.25,3.55000000000001,2.42500000000001,10.75,1.67500000000001,0,1.375,0.483333333333333,"LIV",1.4375,2019-08-24,2019-08-24,"16:30",2019-08-24 16:30:00,"afternoon kick-off",7.20833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arsenal",1878.0402832,2049.77758789
"1327",0,0,15,0,34.1,3,31,2,0,6.4,17,2019-09-01,90,17,0,0,0,0,"4",0,50556,2,2,13,1,-7106,1086,8192,54,"True",0,"Sead","Kolasinac","ARS","FB",342,0.302777777777778,0.75,1.70000000000001,1.22500000000001,10.25,1.32500000000001,1,1.375,0.233333333333333,"TOT",1.203125,2019-09-01,2019-09-01,"15:30",2019-09-01 15:30:00,"afternoon kick-off",7.95833333333333,484,"Sead Kolasinac",2019,0,1,0.142464190721512,90,"DL","Arsenal","Tottenham",2,2,11682,348098,0.104992501437664,0,2,0,0.142464190721512,0.931710958480835,0.82671844959259,"Arsenal",1875.35632324,1888.70019531
"1328",1,0,21,0,23.6,3,49,2,0,5.3,29.6,2019-09-15,90,18,0,0,0,0,"5",0,58382,2,2,0,3,5131,11065,5934,54,"False",1,"Sead","Kolasinac","ARS","FB",342,0.552777777777778,0.5,4.80000000000001,8.60000000000001,3.25,1.67500000000001,1.5,1.375,0.302777777777778,"WAT",0.375,2019-09-15,2019-09-15,"15:30",2019-09-15 15:30:00,"afternoon kick-off",14,483,"Sead Kolasinac",2019,0,0,0,90,"DL","Watford","Arsenal",2,2,11691,349863,0.122320227324963,1,2,0,0,0.803280174732208,0.703408539295197,"Arsenal",1873.9954834,1657.23364258
"1329",0,0,19,0,13.8,3,51,2,0,4.1,17.4,2019-09-22,90,2,0,0,0,0,"6",0,60357,2,3,10,1,1091,6763,5672,54,"True",0,"Sead","Kolasinac","ARS","FB",342,0.75,1.25,12.2,14.5,3.25,3.00000000000001,2,1.125,0.552777777777778,"AVL",0.75,2019-09-22,2019-09-22,"15:30",2019-09-22 15:30:00,"afternoon kick-off",7,482,"Sead Kolasinac",2019,0,0,0,90,"DL","Arsenal","Aston Villa",3,2,11702,353084,0.0926057323813438,0,1,0,0,0.609835803508759,0.517230093479156,"Arsenal",1874.06018066,1612.03051758
"1330",0,0,11,0,2.3,3,67,1,0,1.5,13,2019-09-30,90,12,0,0,0,0,"7",0,55687,1,1,0,2,-4785,2179,6964,54,"False",0,"Sead","Kolasinac","ARS","FB",342,1,1.25,16,17.875,5.75,3.95000000000001,1.5,1.125,0.75,"MUN",0.875,2019-09-30,2019-09-30,"19:00",2019-09-30 19:00:00,"night kick-off",8.14583333333333,481,"Sead Kolasinac",2019,0,0,0,90,"DL","Manchester United","Arsenal",1,1,11712,355791,0,0,0,0,0,0.864408671855927,0.864408671855927,"Arsenal",1875.86791992,1824.80065918
"1331",0,1,25,1,2,3,71,0,0,1,8.4,2019-10-06,90,3,0,0,0,0,"8",0,58669,0,1,0,7,1665,4804,3139,54,"True",0,"Sead","Kolasinac","ARS","FB",342,1,1.75,19.25,18.45,5.75,4.32500000000001,2,1.5,1,"BOU",1.375,2019-10-06,2019-10-06,"13:00",2019-10-06 13:00:00,"lunchtime kick-off",5.75,480,"Sead Kolasinac",2019,0,0,0,90,"DL","Arsenal","Bournemouth",1,0,11722,356919,0,0,0,0,0,0.148525819182396,0.148525819182396,"Arsenal",1877.75183105,1703.44702148
"1332",0,0,16,0,32.6,3,88,1,0,6.1,18.4,2019-10-21,90,15,0,0,0,0,"9",0,65064,0,1,10,1,5097,8447,3350,54,"False",1,"Sead","Kolasinac","ARS","FB",342,1,3.25,17.1,10.425,2.5,2.97500000000001,0,1.75,1,"SHU",1,2019-10-21,2019-10-21,"19:00",2019-10-21 19:00:00,"night kick-off",15.25,479,"Sead Kolasinac",2019,0,1,0.0141221070662141,90,"DL","Sheffield United","Arsenal",1,0,11730,358966,0.628110289573669,0,2,0,0.0141221070662141,0.710371375083923,0.068139024078846,"Arsenal",1880.48095703,1637.39111328
"1333",0,0,2,0,0.7,3,91,0,0,0,0,2019-10-27,15,7,0,0,0,0,"10",0,65892,2,2,0,1,637,3685,3048,54,"True",0,"Sead","Kolasinac","ARS","FB",342,0.791666666666667,2.75,14.3,12.675,5,3.17500000000001,1,1.375,1,"CRY",1.375,2019-10-27,2019-10-27,"16:30",2019-10-27 16:30:00,"afternoon kick-off",5.89583333333333,478,"Sead Kolasinac",2019,0,0,0,12,"Sub","Arsenal","Crystal Palace",2,2,11733,360289,0,0,0,0,0,0,0,"Arsenal",1877.86352539,1752.99584961
"1334",0,0,5,0,0.3,3,101,0,0,0.3,2.4,2019-11-02,3,20,0,0,0,0,"11",0,59198,1,1,0,1,-6876,1603,8479,54,"True",0,"Sead","Kolasinac","ARS","FB",342,0.55,2.75,9.95000000000002,9.40000000000001,2.5,2.15000000000001,1,1.125,0.791666666666667,"WOL",1.75,2019-11-02,2019-11-02,"15:00",2019-11-02 15:00:00,"afternoon kick-off",5.9375,477,"Sead Kolasinac",2019,0,0,0,2,"Sub","Arsenal","Wolverhampton Wanderers",1,1,11743,361480,0,0,0,0,0,0,0,"Arsenal",1872.84887695,1746.30627441
"1335",0,0,17,0,1.8,3,113,2,0,2.8,14.4,2019-11-09,90,9,0,0,0,0,"12",0,54779,0,2,12,1,-4678,678,5356,54,"False",0,"Sead","Kolasinac","ARS","FB",342,0.55,2.5,7.30000000000002,8.90000000000001,2.5,1.85000000000001,0,1,0.55,"LEI",1.75,2019-11-09,2019-11-09,"17:30",2019-11-09 17:30:00,"afternoon kick-off",7.10416666666667,476,"Sead Kolasinac",2019,0,1,0.030123608186841,90,"ML","Leicester","Arsenal",2,0,11762,363320,0,0,0,0,0.030123608186841,0.162923455238342,0.132799848914146,"Arsenal",1860.17285156,1811.43933105
"1336",0,0,0,0,0,3,121,0,0,0,0,2019-11-23,0,16,0,0,0,0,"13",0,51060,2,2,0,0,-4120,1124,5244,53,"True",0,"Sead","Kolasinac","ARS","FB",342,0.3,1,8.80000000000002,8.85000000000001,5.5,2.30000000000001,1,0.5,0.55,"SOU",0.375,2019-11-23,2019-11-23,"15:00",2019-11-23 15:00:00,"afternoon kick-off",13.8958333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arsenal",1849.49560547,1638.99621582
"1337",0,0,14,0,15.2,3,137,2,0,2.9,10,2019-12-01,90,14,0,0,0,0,"14",0,46785,2,2,4,1,-4408,182,4590,53,"False",0,"Sead","Kolasinac","ARS","FB",342,0.508333333333333,0.75,4.20000000000002,0.700000000000008,3,0.775000000000005,1.5,0.75,0.3,"NOR",0.625,2019-12-01,2019-12-01,"14:00",2019-12-01 14:00:00,"lunchtime kick-off",7.95833333333333,475,"Sead Kolasinac",2019,0,0,0,90,"DL","Norwich","Arsenal",2,2,11781,366799,0.0170419029891491,0,1,0,0,0.129607111215591,0.112565204501152,"Arsenal",1817.71911621,1599.45202637
"1338",0,0,18,0,6.5,3,141,1,0,2.1,12.2,2019-12-05,71,4,0,0,0,0,"15",0,46794,2,1,2,2,-312,877,1189,53,"True",0,"Sead","Kolasinac","ARS","FB",342,0.697222222222222,0.75,6.70000000000002,4.32500000000001,4,1.50000000000001,0,0.875,0.508333333333333,"BHA",0.5,2019-12-05,2019-12-05,"20:15",2019-12-05 20:15:00,"night kick-off",4.26041666666667,474,"Sead Kolasinac",2019,0,0,0,73,"DL","Arsenal","Brighton",1,2,11783,367834,0,0,0,0,0,0.469777166843414,0.469777166843414,"Arsenal",1813.49401855,1631.94799805
"1339",1,0,26,0,15.7,3,160,1,0,4.5,27.6,2019-12-09,61,19,0,0,0,0,"16",0,45816,3,1,2,5,-1087,575,1662,52,"False",0,"Sead","Kolasinac","ARS","FB",342,0.616666666666667,1,9.15000000000002,5.87500000000001,4.5,1.95000000000001,2.5,0.625,0.697222222222222,"WHU",0.625,2019-12-09,2019-12-09,"20:00",2019-12-09 20:00:00,"night kick-off",3.98958333333333,473,"Sead Kolasinac",2019,0,0,0,62,"Sub","West Ham","Arsenal",1,3,11802,369434,0.312820583581924,1,1,0,0,0.882433474063873,0.882433474063873,"Arsenal",1799.81567383,1694.67687988
"1340",0,0,5,0,0.7,3,161,3,0,0.5,1.8,2019-12-15,39,11,0,0,0,0,"17",0,45705,3,0,2,0,-344,1443,1787,52,"True",0,"Sead","Kolasinac","ARS","FB",342,0.725,2,12.45,9.35000000000001,2,2.37500000000001,0,1.25,0.616666666666667,"MCI",1.5,2019-12-15,2019-12-15,"16:30",2019-12-15 16:30:00,"afternoon kick-off",5.85416666666667,472,"Sead Kolasinac",2019,0,0,0,39,"DL","Arsenal","Manchester City",0,3,11803,370544,0,0,0,0,0,0,0,"Arsenal",1809.68933105,1995.22302246
"1341",0,0,0,0,0,3,174,0,0,0,0,2019-12-21,0,8,0,0,0,0,"18",0,42167,0,0,0,0,-3363,356,3719,52,"False",0,"Sead","Kolasinac","ARS","FB",342,0.475,2,12.9,9.52500000000001,2.5,2.50000000000001,1.5,1,0.725,"EVE",0.875,2019-12-21,2019-12-21,"12:30",2019-12-21 12:30:00,"lunchtime kick-off",5.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arsenal",1801.51037598,1723.33984375
"1342",0,0,0,0,0,3,182,0,0,0,0,2019-12-26,0,3,0,0,0,0,"19",0,39917,1,1,0,0,-2547,19,2566,52,"False",0,"Sead","Kolasinac","ARS","FB",342,0.277777777777778,1.75,10.4,5.72500000000001,1.5,1.77500000000001,1.5,1,0.475,"BOU",0.625,2019-12-26,2019-12-26,"15:00",2019-12-26 15:00:00,"afternoon kick-off",5.10416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arsenal",1800.92089844,1683.13171387
"1343",0,0,19,0,0,280,1,4,0,3,30.4,2019-08-09,90,10,0,0,0,0,"1",4,65462,1,4,0,1,0,0,0,45,"False",0,"Tim","Krul","NOR","GK",982,0.358333333333333,1.25,7.35000000000002,4.10000000000001,1,1.25000000000001,0,1.375,0.277777777777778,"LIV",1.03125,2019-08-09,2019-08-09,"19:00",2019-08-09 19:00:00,"night kick-off",-138.833333333333,21155,"Tim Krul",2019,0,0,0,90,"GK","Liverpool","Norwich",4,1,11643,341166,0,0,0,0,0,0.0549972653388977,0.0549972653388977,"Norwich",1630.75085449,2043.67858887
"1344",0,0,15,0,0,280,17,1,0,2.6,25.6,2019-08-17,90,13,0,0,0,0,"2",2,80830,1,3,0,2,1056,5953,4897,45,"True",0,"Tim","Krul","NOR","GK",982,0.5,0.25,8.05000000000002,0.17500000000001,0.5,0.875000000000005,2,0.75,0.358333333333333,"NEW",1.07142857142857,2019-08-17,2019-08-17,"14:00",2019-08-17 14:00:00,"lunchtime kick-off",7.79166666666667,21154,"Tim Krul",2019,0,0,0,90,"GK","Norwich","Newcastle United",3,1,11657,341895,0,0,0,0,0,0.181320562958717,0.181320562958717,"Norwich",1629.64562988,1709.84643555
"1345",0,0,19,0,0,280,26,3,0,3.3,32.8,2019-08-24,90,6,0,0,0,0,"3",5,82843,3,2,0,2,-987,4539,5526,45,"True",0,"Tim","Krul","NOR","GK",982,0.75,0.75,14,0.0000000000000096034291630076,0,1.40000000000001,0,1.25,0.5,"CHE",0.694444444444444,2019-08-24,2019-08-24,"11:30",2019-08-24 11:30:00,"lunchtime kick-off",6.89583333333333,21153,"Tim Krul",2019,0,0,0,90,"GK","Norwich","Chelsea",2,3,11664,343812,0,0,0,0,0,0,0,"Norwich",1644.58190918,1865.88183594
"1346",0,0,19,0,0,280,40,2,0,4,39.8,2019-08-31,90,19,0,0,0,0,"4",5,89710,0,2,0,2,2550,8365,5815,45,"False",0,"Tim","Krul","NOR","GK",982,1,1.25,22.2,0.0000000000000096034291630076,0,2.225,0,0.875,0.75,"WHU",1.296875,2019-08-31,2019-08-31,"14:00",2019-08-31 14:00:00,"lunchtime kick-off",7.10416666666667,21152,"Tim Krul",2019,0,0,0,90,"GK","West Ham","Norwich",2,0,11674,347412,0,0,0,0,0,0.517267882823944,0.517267882823944,"Norwich",1641.55908203,1738.44958496
"1347",0,0,23,0,0,280,46,2,0,5.1,51,2019-09-14,90,11,0,0,0,0,"5",6,87937,2,3,0,3,-3538,3966,7504,45,"True",0,"Tim","Krul","NOR","GK",982,1,1.75,32.15,0.0000000000000096034291630076,0,3.225,2,0.5,1,"MCI",2,2019-09-14,2019-09-14,"16:30",2019-09-14 16:30:00,"afternoon kick-off",14.1041666666667,21151,"Tim Krul",2019,0,0,0,90,"GK","Norwich","Manchester City",3,2,11689,349260,0,0,0,0,0,0.700408518314362,0.700408518314362,"Norwich",1635.68798828,2046.64904785
"1348",0,0,17,0,0,280,52,2,0,3.1,31.2,2019-09-21,90,5,0,0,0,0,"6",4,98420,0,2,0,2,6874,10992,4118,45,"False",0,"Tim","Krul","NOR","GK",982,1,2.25,37.3,0.0000000000000096034291630076,0,3.75000000000001,0,1,1,"BUR",0.75,2019-09-21,2019-09-21,"14:00",2019-09-21 14:00:00,"lunchtime kick-off",6.89583333333333,21150,"Tim Krul",2019,0,0,0,90,"GK","Burnley","Norwich",2,0,11696,352255,0,0,0,0,0,0.123354308307171,0.123354308307171,"Norwich",1643.2878418,1685.18591309
"1349",0,0,0,0,0,280,64,0,0,0,0,2019-09-28,0,7,0,0,0,0,"7",0,88202,0,2,0,0,-9669,1703,11372,45,"False",0,"Tim","Krul","NOR","GK",982,0.75,2.25,38.7,0.0000000000000096034291630076,0,3.87500000000001,0,0.5,1,"CRY",1.375,2019-09-28,2019-09-28,"14:00",2019-09-28 14:00:00,"lunchtime kick-off",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Norwich",1635.63244629,1734.9017334
"1350",0,0,0,0,0,280,77,0,0,0,0,2019-10-05,0,2,0,0,0,0,"8",0,78486,5,1,0,0,-9816,142,9958,45,"True",0,"Tim","Krul","NOR","GK",982,0.5,1.75,30.5,0.0000000000000096034291630076,0,3.05000000000001,0,0.5,0.75,"AVL",0.5,2019-10-05,2019-10-05,"14:00",2019-10-05 14:00:00,"lunchtime kick-off",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Norwich",1628.2142334,1609.47033691
"1351",0,0,23,1,0,280,82,0,0,2.1,21.4,2019-10-19,90,3,0,0,0,0,"9",2,73159,0,0,0,6,-5805,459,6264,45,"False",0,"Tim","Krul","NOR","GK",982,0.5,1.25,20.55,0.0000000000000096034291630076,0,2.05000000000001,1.5,0.5,0.5,"BOU",1.375,2019-10-19,2019-10-19,"14:00",2019-10-19 14:00:00,"lunchtime kick-off",14,21149,"Tim Krul",2019,0,0,0,90,"GK","Bournemouth","Norwich",0,0,11724,357931,0,0,0,0,0,0.0201199781149626,0.0201199781149626,"Norwich",1608.3861084,1700.71801758
"1352",0,3,54,0,0,280,97,3,0,10.3,102.8,2019-10-27,90,12,0,0,2,0,"10",8,75137,3,1,0,16,1194,2184,990,45,"True",0,"Tim","Krul","NOR","GK",982,0.5,2,13.15,0.0000000000000096034291630076,0,1.30000000000001,0,0.375,0.5,"MUN",0.5,2019-10-27,2019-10-27,"16:30",2019-10-27 16:30:00,"afternoon kick-off",8.10416666666667,21148,"Tim Krul",2019,0,0,0,90,"GK","Norwich","Manchester United",1,3,11739,360332,0,0,0,0,0,0.0492821037769318,0.0492821037769318,"Norwich",1621.23547363,1827.53540039
"1353",0,0,14,0,0,280,104,2,0,2.4,24,2019-11-02,90,4,0,0,0,0,"11",3,87202,0,2,0,2,9841,12238,2397,45,"False",0,"Tim","Krul","NOR","GK",982,0.75,5.5,31.05,0.0000000000000096034291630076,0,3.10000000000001,0,0.375,0.5,"BHA",1,2019-11-02,2019-11-02,"15:00",2019-11-02 15:00:00,"afternoon kick-off",5.9375,21147,"Tim Krul",2019,0,0,0,90,"GK","Brighton","Norwich",2,0,11746,361510,0,0,0,0,0,0,0,"Norwich",1614.67333984,1650.73535156
"1354",0,0,9,0,0,280,117,2,0,0.5,4.8,2019-11-08,90,18,0,0,0,0,"12",0,103741,2,0,0,1,12680,16044,3364,45,"True",0,"Tim","Krul","NOR","GK",982,1,6,37.05,0.0000000000000096034291630076,0,3.70000000000001,0,0.375,0.75,"WAT",0.875,2019-11-08,2019-11-08,"20:00",2019-11-08 20:00:00,"night kick-off",6.20833333333333,21146,"Tim Krul",2019,0,0,0,90,"GK","Norwich","Watford",0,2,11757,362803,0,0,0,0,0,0,0,"Norwich",1605.83544922,1649.71972656
"1355",0,3,37,1,0,280,126,0,0,4.7,47.4,2019-11-23,90,8,0,0,0,0,"13",7,113143,2,0,0,11,7542,16371,8829,45,"False",0,"Tim","Krul","NOR","GK",982,1,6.25,38.25,0.0000000000000096034291630076,0,3.82500000000001,2.5,0.375,1,"EVE",1.375,2019-11-23,2019-11-23,"15:00",2019-11-23 15:00:00,"afternoon kick-off",14.7916666666667,21145,"Tim Krul",2019,0,0,0,90,"GK","Everton","Norwich",0,2,11768,364806,0,0,0,0,0,0.118249803781509,0.118249803781509,"Norwich",1594.01733398,1736.12341309
"1356",0,0,13,0,0,280,137,2,0,3,30,2019-12-01,90,1,0,0,0,0,"14",4,136675,2,2,0,1,19840,24294,4454,45,"True",1,"Tim","Krul","NOR","GK",982,1,7.5,44.75,0.0000000000000096034291630076,0,4.47500000000001,1,0.625,1,"ARS",0.75,2019-12-01,2019-12-01,"14:00",2019-12-01 14:00:00,"lunchtime kick-off",7.95833333333333,21144,"Tim Krul",2019,0,0,0,90,"GK","Norwich","Arsenal",2,2,11781,366783,0,0,0,0,0,0.0156685914844275,0.0156685914844275,"Norwich",1599.45202637,1817.71911621
"1357",0,0,16,0,0,280,150,2,0,2.4,23.6,2019-12-04,90,16,0,0,0,0,"15",3,147508,1,2,0,2,10943,14558,3615,45,"False",0,"Tim","Krul","NOR","GK",982,1,3.75,26.55,0.0000000000000096034291630076,0,2.65000000000001,0,0.875,1,"SOU",0.875,2019-12-04,2019-12-04,"19:30",2019-12-04 19:30:00,"night kick-off",3.22916666666667,21143,"Tim Krul",2019,0,0,0,90,"GK","Southampton","Norwich",2,1,11790,367705,0,0,0,0,0,0.123149752616882,0.123149752616882,"Norwich",1603.67712402,1639.31091309
"1358",0,0,12,0,0,280,157,2,0,1.4,14,2019-12-08,90,15,0,0,0,0,"16",1,156309,2,1,0,1,7363,12189,4826,45,"True",0,"Tim","Krul","NOR","GK",982,1,3.75,26.45,0.0000000000000096034291630076,0,2.65000000000001,0,0.875,1,"SHU",1,2019-12-08,2019-12-08,"14:00",2019-12-08 14:00:00,"lunchtime kick-off",3.77083333333333,21142,"Tim Krul",2019,0,0,0,90,"GK","Norwich","Sheffield United",1,2,11799,368994,0,0,0,0,0,0.200311288237572,0.200311288237572,"Norwich",1598.19165039,1660.38757324
"1359",0,0,11,0,0,280,165,1,0,2.9,28.8,2019-12-14,90,9,1,0,0,0,"17",5,157007,1,1,0,0,-400,8650,9050,45,"False",1,"Tim","Krul","NOR","GK",982,1,3.75,28.75,0.0000000000000096034291630076,0,2.87500000000001,1.5,0.875,1,"LEI",2.25,2019-12-14,2019-12-14,"15:00",2019-12-14 15:00:00,"afternoon kick-off",6.04166666666667,21141,"Tim Krul",2019,0,0,0,90,"GK","Leicester","Norwich",1,1,11807,369808,0,0,0,0,0,0,0,"Norwich",1594.49377441,1837.43115234
"1360",0,0,12,0,0,280,177,2,0,1.9,19.2,2019-12-21,90,20,0,0,0,0,"18",2,157270,2,1,0,1,-586,5883,6469,45,"True",0,"Tim","Krul","NOR","GK",982,1,1,24.1,0.0000000000000096034291630076,0,2.42500000000001,0,0.625,1,"WOL",1.125,2019-12-21,2019-12-21,"15:00",2019-12-21 15:00:00,"afternoon kick-off",7,21140,"Tim Krul",2019,0,0,0,90,"GK","Norwich","Wolverhampton Wanderers",1,2,11819,371506,0,0,0,0,0,0,0,"Norwich",1601.54321289,1752.99023438
"1361",0,0,11,0,0,280,181,1,0,0.9,8.6,2019-12-26,90,2,0,0,0,0,"19",1,157415,0,1,0,2,-885,5301,6186,45,"False",0,"Tim","Krul","NOR","GK",982,1,1,21.4,0.0000000000000096034291630076,0,2.15000000000001,0,0.375,1,"AVL",0,2019-12-26,2019-12-26,"15:00",2019-12-26 15:00:00,"afternoon kick-off",5,21139,"Tim Krul",2019,0,0,0,90,"GK","Aston Villa","Norwich",1,0,11823,372547,0,0,0,0,0,0.166506856679916,0.166506856679916,"Norwich",1596.00549316,1614.46569824
"1362",0,0,0,0,0,12,10,0,0,0,0,2019-08-11,0,13,0,0,0,0,"1",0,193916,1,0,0,0,0,0,0,95,"False",0,"Alexandre","Lacazette","ARS","ST",3277,0.75,1,17.65,0.0000000000000096034291630076,0,1.77500000000001,2.5,0.375,1,"NEW",1.48214285714286,2019-08-11,2019-08-11,"13:00",2019-08-11 13:00:00,"lunchtime kick-off",-137.083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arsenal",1866.45910645,1715.48864746
"1363",0,2,26,0,11.8,12,11,1,1,10.6,36.2,2019-08-17,70,5,0,0,0,0,"2",0,195393,1,2,58,8,-20996,15977,36973,95,"True",0,"Alexandre","Lacazette","ARS","ST",3277,0.694444444444444,0.75,14.15,0.0000000000000096034291630076,0,1.42500000000001,2,1,0.75,"BUR",1.42857142857143,2019-08-17,2019-08-17,"11:30",2019-08-17 11:30:00,"lunchtime kick-off",5.9375,1364,"Alexandre Lacazette",2019,1,2,0.418679922819138,72,"FW","Arsenal","Burnley",2,1,11653,341768,0.025655560195446,0,1,1,0.418679922819138,0.28416246175766,0.258506894111633,"Arsenal",1872.32299805,1692.53747559
"1364",0,0,1,0,0.5,12,24,0,0,0.5,2,2019-08-24,9,10,0,0,0,0,"3",0,219803,1,3,2,1,4283,30970,26687,95,"False",0,"Alexandre","Lacazette","ARS","ST",3277,0.469444444444444,2.75,16,2.95000000000001,14.5,3.35000000000001,0,1.125,0.694444444444444,"LIV",1.4375,2019-08-24,2019-08-24,"16:30",2019-08-24 16:30:00,"afternoon kick-off",7.20833333333333,1363,"Alexandre Lacazette",2019,0,0,0,7,"Sub","Liverpool","Arsenal",3,1,11670,344257,0,0,0,0,0,0,0,"Arsenal",1878.0402832,2049.77758789
"1365",0,0,22,0,12.1,12,31,2,1,12.2,40.6,2019-09-01,66,17,0,0,0,0,"4",0,201972,2,2,69,5,-24962,14586,39548,95,"True",1,"Alexandre","Lacazette","ARS","ST",3277,0.402777777777778,2.75,11.7,3.07500000000001,15,3.00000000000001,1,1.125,0.469444444444444,"TOT",1.203125,2019-09-01,2019-09-01,"15:30",2019-09-01 15:30:00,"afternoon kick-off",7.95833333333333,1362,"Alexandre Lacazette",2019,1,6,0.522835731506348,69,"FW","Arsenal","Tottenham",2,2,11682,348103,0.142464190721512,0,1,1,0.522835731506348,0.537575960159302,0.147115215659142,"Arsenal",1875.35632324,1888.70019531
