"","player","position","club","round","season","goals","assists","sum_goals","sum_assists","sum_total_points","sum_xG","sum_xA","sum_shots","sum_KP","sum_xG90","sum_goal90","sum_xA90","sum_assists90","sum_shots90","sum_KP90","value","color"
"6062","Conor Coady","CB","WOL","14","2019/2020",0,0,0,0,36,0,0.097,0,2,0,0,0.097,0,0,2,5,"#f0a61d"
"6063","Conor Coady","CB","WOL","15","2019/2020",0,0,0,0,43,0,0.097,0,2,0,0,0.097,0,0,2,5,"#f0a61d"
"6064","Conor Coady","CB","WOL","16","2019/2020",0,0,0,0,44,0,0.097,0,2,0,0,0.097,0,0,2,5,"#f0a61d"
"6065","Conor Coady","CB","WOL","17","2019/2020",0,0,0,0,45,0,0.097,0,2,0,0,0.097,0,0,2,5,"#f0a61d"
"6066","Conor Coady","CB","WOL","18","2019/2020",0,0,0,0,47,0,0.097,0,2,0,0,0.097,0,0,2,5,"#f0a61d"
"6067","Conor Coady","CB","WOL","19","2019/2020",0,0,0,0,48,0,0.097,0,2,0,0,0.097,0,0,2,5,"#f0a61d"
"6068","Seamus Coleman","FB","EVE","1","2019/2020",0,0,0,0,6,0.423,0,1,0,0.423,0,0,0,1,0,5.5,"#072ef0"
"6069","Seamus Coleman","FB","EVE","2","2019/2020",0,0,0,0,11,0.452,0,2,0,0.452,0,0,0,2,0,5.5,"#072ef0"
"6070","Seamus Coleman","FB","EVE","3","2019/2020",0,0,0,0,11,0.452,0.415,2,2,0.452,0,0.415,0,2,2,5.5,"#072ef0"
"6071","Seamus Coleman","FB","EVE","4","2019/2020",0,0,0,0,12,0.619,0.459,3,3,0.619,0,0.459,0,3,3,5.5,"#072ef0"
"6072","Seamus Coleman","FB","EVE","5","2019/2020",0,0,0,0,13,0.619,0.459,3,3,0.619,0,0.459,0,3,3,5.5,"#072ef0"
"6073","Seamus Coleman","FB","EVE","6","2019/2020",0,0,0,0,15,0.619,0.459,3,3,0.619,0,0.459,0,3,3,5.5,"#072ef0"
"6074","Seamus Coleman","FB","EVE","7","2019/2020",0,1,0,1,21,0.7,1.256,4,4,0.7,0,1.256,1,4,4,5.5,"#072ef0"
"6075","Seamus Coleman","FB","EVE","8","2019/2020",0,0,0,1,19,0.7,1.329,4,5,0.7,0,1.376,1,4,5.636,5.4,"#072ef0"
"6076","Seamus Coleman","FB","EVE","9","2019/2020",0,0,0,1,19,0.7,1.329,4,5,0.7,0,1.376,1,4,5.636,5.4,"#072ef0"
"6077","Seamus Coleman","FB","EVE","10","2019/2020",0,0,0,1,19,0.7,1.329,4,5,0.7,0,1.376,1,4,5.636,5.4,"#072ef0"
"6078","Seamus Coleman","FB","EVE","11","2019/2020",0,0,0,1,19,0.7,1.329,4,5,0.7,0,1.376,1,4,5.636,5.4,"#072ef0"
"6079","Seamus Coleman","FB","EVE","12","2019/2020",0,0,0,1,19,0.7,1.329,4,5,0.7,0,1.376,1,4,5.636,5.4,"#072ef0"
"6080","Seamus Coleman","FB","EVE","13","2019/2020",0,0,0,1,19,0.7,1.47,4,7,0.7,0,1.903,1,4,13.136,5.3,"#072ef0"
"6081","Seamus Coleman","FB","EVE","14","2019/2020",0,0,0,1,19,0.7,1.47,4,7,0.7,0,1.903,1,4,13.136,5.3,"#072ef0"
"6082","Seamus Coleman","FB","EVE","15","2019/2020",0,0,0,1,19,0.7,1.47,4,7,0.7,0,1.903,1,4,13.136,5.3,"#072ef0"
"6083","Seamus Coleman","FB","EVE","16","2019/2020",0,0,0,1,19,0.7,1.47,4,7,0.7,0,1.903,1,4,13.136,5.3,"#072ef0"
"6084","Seamus Coleman","FB","EVE","17","2019/2020",0,0,0,1,21,0.7,1.47,4,7,0.7,0,1.903,1,4,13.136,5.3,"#072ef0"
"6085","Seamus Coleman","FB","EVE","18","2019/2020",0,0,0,1,21,0.7,1.47,4,7,0.7,0,1.903,1,4,13.136,5.3,"#072ef0"
"6086","Seamus Coleman","FB","EVE","19","2019/2020",0,0,0,1,27,0.716,1.47,5,7,0.716,0,1.903,1,5,13.136,5.3,"#072ef0"
"6087","Jack Cork","DM","BUR","1","2019/2020",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,"#52063c"
"6088","Jack Cork","DM","BUR","2","2019/2020",0,0,0,0,5,0.122,0,2,0,0.122,0,0,0,2,0,5,"#52063c"
"6089","Jack Cork","DM","BUR","3","2019/2020",0,0,0,0,7,0.122,0,2,0,0.122,0,0,0,2,0,5,"#52063c"
"6090","Jack Cork","DM","BUR","4","2019/2020",0,0,0,0,9,0.122,0.044,2,2,0.122,0,0.044,0,2,2,5,"#52063c"
"6091","Jack Cork","DM","BUR","5","2019/2020",0,0,0,0,11,0.19,0.044,3,2,0.202,0,0.044,0,3.169,2,5,"#52063c"
"6092","Jack Cork","DM","BUR","6","2019/2020",0,0,0,0,14,0.265,0.141,4,4,0.276,0,0.141,0,4.169,4,5,"#52063c"
"6093","Jack Cork","DM","BUR","7","2019/2020",0,0,0,0,15,0.351,0.141,5,4,0.448,0,0.141,0,6.169,4,5,"#52063c"
"6094","Jack Cork","DM","BUR","8","2019/2020",0,0,0,0,15,0.351,0.141,5,4,0.448,0,0.141,0,6.169,4,5,"#52063c"
"6095","Jack Cork","DM","BUR","9","2019/2020",0,0,0,0,15,0.351,0.141,5,4,0.448,0,0.141,0,6.169,4,5,"#52063c"
"6096","Jack Cork","DM","BUR","10","2019/2020",0,0,0,0,17,0.351,0.411,5,5,0.448,0,0.411,0,6.169,5,5,"#52063c"
"6097","Jack Cork","DM","BUR","11","2019/2020",0,0,0,0,19,0.351,0.411,5,5,0.448,0,0.411,0,6.169,5,5,"#52063c"
"6098","Jack Cork","DM","BUR","12","2019/2020",0,0,0,0,22,0.363,0.813,6,7,0.46,0,0.813,0,7.169,7,5,"#52063c"
"6099","Jack Cork","DM","BUR","13","2019/2020",0,0,0,0,25,0.363,0.813,6,7,0.46,0,0.813,0,7.169,7,5,"#52063c"
"6100","Jack Cork","DM","BUR","14","2019/2020",0,0,0,0,27,0.526,0.813,8,7,0.623,0,0.813,0,9.169,7,5,"#52063c"
"6101","Jack Cork","DM","BUR","15","2019/2020",0,0,0,0,29,0.526,0.813,8,7,0.623,0,0.813,0,9.169,7,5,"#52063c"
"6102","Jack Cork","DM","BUR","16","2019/2020",0,0,0,0,31,0.526,0.813,8,7,0.623,0,0.813,0,9.169,7,5,"#52063c"
"6103","Jack Cork","DM","BUR","17","2019/2020",0,0,0,0,34,0.847,0.813,9,7,0.944,0,0.813,0,10.169,7,4.9,"#52063c"
"6104","Jack Cork","DM","BUR","18","2019/2020",0,0,0,0,37,0.847,0.813,9,7,0.944,0,0.813,0,10.169,7,4.9,"#52063c"
"6105","Jack Cork","DM","BUR","19","2019/2020",0,0,0,0,39,0.861,0.813,10,7,0.96,0,0.813,0,11.203,7,4.9,"#52063c"
"6106","Charlie Daniels","CB","BOU","1","2019/2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,"#f0071a"
"6107","Charlie Daniels","CB","BOU","2","2019/2020",0,0,0,0,2,0,0.142,0,2,0,0,0.142,0,0,2,4.5,"#f0071a"
"6108","Charlie Daniels","CB","BOU","3","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.5,"#f0071a"
"6109","Charlie Daniels","CB","BOU","4","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.5,"#f0071a"
"6110","Charlie Daniels","CB","BOU","5","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.4,"#f0071a"
"6111","Charlie Daniels","CB","BOU","6","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.4,"#f0071a"
"6112","Charlie Daniels","CB","BOU","7","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.4,"#f0071a"
"6113","Charlie Daniels","CB","BOU","8","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.4,"#f0071a"
"6114","Charlie Daniels","CB","BOU","9","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.3,"#f0071a"
"6115","Charlie Daniels","CB","BOU","10","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.3,"#f0071a"
"6116","Charlie Daniels","CB","BOU","11","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.3,"#f0071a"
"6117","Charlie Daniels","CB","BOU","12","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.3,"#f0071a"
"6118","Charlie Daniels","CB","BOU","13","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.3,"#f0071a"
"6119","Charlie Daniels","CB","BOU","14","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.3,"#f0071a"
"6120","Charlie Daniels","CB","BOU","15","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.3,"#f0071a"
"6121","Charlie Daniels","CB","BOU","16","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.3,"#f0071a"
"6122","Charlie Daniels","CB","BOU","17","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.3,"#f0071a"
"6123","Charlie Daniels","CB","BOU","18","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.3,"#f0071a"
"6124","Charlie Daniels","CB","BOU","19","2019/2020",0,0,0,0,3,0,0.142,0,2,0,0,0.142,0,0,2,4.3,"#f0071a"
"6125","David Silva","AM","MCI","1","2019/2020",0,0,0,0,3,0.029,0.128,1,2,0.033,0,0.146,0,1.139,2.278,7.5,"#03dbfc"
"6126","David Silva","AM","MCI","2","2019/2020",0,0,0,0,4,0.029,0.128,1,2,0.033,0,0.146,0,1.139,2.278,7.5,"#03dbfc"
"6127","David Silva","AM","MCI","3","2019/2020",0,2,0,2,14,0.219,1.101,3,4,0.223,0,1.118,2,3.139,4.278,7.5,"#03dbfc"
"6128","David Silva","AM","MCI","4","2019/2020",0,2,0,4,24,0.803,1.754,4,7,0.905,0,1.882,4.338,4.308,7.785,7.4,"#03dbfc"
"6129","David Silva","AM","MCI","5","2019/2020",0,0,0,4,25,0.825,1.754,5,7,0.941,0,1.882,4.338,5.915,7.785,7.5,"#03dbfc"
"6130","David Silva","AM","MCI","6","2019/2020",1,1,1,5,36,1.779,1.789,9,8,1.895,1,1.917,5.338,9.915,8.785,7.5,"#03dbfc"
"6131","David Silva","AM","MCI","7","2019/2020",0,0,1,5,37,1.779,1.789,9,8,1.895,1,1.917,5.338,9.915,8.785,7.6,"#03dbfc"
"6132","David Silva","AM","MCI","8","2019/2020",0,0,1,5,40,2.258,1.83,11,9,2.478,1,1.967,5.338,12.348,10.001,7.6,"#03dbfc"
"6133","David Silva","AM","MCI","9","2019/2020",1,0,2,5,51,2.81,2.433,13,11,3.114,2.154,2.663,5.338,14.655,12.309,7.6,"#03dbfc"
"6134","David Silva","AM","MCI","10","2019/2020",0,0,2,5,60,3.285,2.579,15,13,3.59,2.154,2.809,5.338,16.655,14.309,7.6,"#03dbfc"
"6135","David Silva","AM","MCI","11","2019/2020",0,0,2,5,61,3.466,2.579,19,13,3.951,2.154,2.809,5.338,24.655,14.309,7.7,"#03dbfc"
"6136","David Silva","AM","MCI","12","2019/2020",0,0,2,5,61,3.466,2.579,19,13,3.951,2.154,2.809,5.338,24.655,14.309,7.7,"#03dbfc"
"6137","David Silva","AM","MCI","13","2019/2020",0,0,2,5,63,3.466,2.639,19,14,3.951,2.154,2.891,5.338,24.655,15.673,7.6,"#03dbfc"
"6138","David Silva","AM","MCI","14","2019/2020",0,1,2,6,68,3.51,3.169,21,17,4.009,2.154,3.582,6.642,27.264,19.586,7.6,"#03dbfc"
"6139","David Silva","AM","MCI","15","2019/2020",0,2,2,8,77,3.566,3.376,22,21,4.065,2.154,3.789,8.642,28.264,23.586,7.6,"#03dbfc"
"6140","David Silva","AM","MCI","16","2019/2020",0,0,2,8,79,3.772,3.659,25,25,4.271,2.154,4.072,8.642,31.264,27.586,7.6,"#03dbfc"
"6141","David Silva","AM","MCI","17","2019/2020",0,0,2,8,79,3.772,3.659,25,25,4.271,2.154,4.072,8.642,31.264,27.586,7.6,"#03dbfc"
"6142","David Silva","AM","MCI","18","2019/2020",0,0,2,8,79,3.772,3.659,25,25,4.271,2.154,4.072,8.642,31.264,27.586,7.5,"#03dbfc"
"6143","David Silva","AM","MCI","19","2019/2020",0,0,2,8,79,3.772,3.659,25,25,4.271,2.154,4.072,8.642,31.264,27.586,7.5,"#03dbfc"
"6144","Ben Davies","FB","TOT","1","2019/2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,"#5f6969"
"6145","Ben Davies","FB","TOT","2","2019/2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,"#5f6969"
"6146","Ben Davies","FB","TOT","3","2019/2020",0,0,0,0,1,0.025,0,1,0,1.145,0,0,0,45,0,5.5,"#5f6969"
"6147","Ben Davies","FB","TOT","4","2019/2020",0,0,0,0,1,0.025,0,1,0,1.145,0,0,0,45,0,5.5,"#5f6969"
"6148","Ben Davies","FB","TOT","5","2019/2020",0,0,0,0,2,0.025,0,1,0,1.145,0,0,0,45,0,5.5,"#5f6969"
"6149","Ben Davies","FB","TOT","6","2019/2020",0,0,0,0,2,0.025,0,1,0,1.145,0,0,0,45,0,5.5,"#5f6969"
"6150","Ben Davies","FB","TOT","7","2019/2020",0,0,0,0,2,0.025,0,1,0,1.145,0,0,0,45,0,5.5,"#5f6969"
"6151","Ben Davies","FB","TOT","8","2019/2020",0,0,0,0,3,0.025,0,1,0,1.145,0,0,0,45,0,5.4,"#5f6969"
"6152","Ben Davies","FB","TOT","9","2019/2020",0,0,0,0,3,0.025,0,1,0,1.145,0,0,0,45,0,5.4,"#5f6969"
"6153","Ben Davies","FB","TOT","10","2019/2020",0,0,0,0,3,0.025,0,1,0,1.145,0,0,0,45,0,5.4,"#5f6969"
"6154","Ben Davies","FB","TOT","11","2019/2020",0,0,0,0,5,0.025,0.01,1,1,1.145,0,0.01,0,45,1,5.4,"#5f6969"
"6155","Ben Davies","FB","TOT","12","2019/2020",0,0,0,0,7,0.025,0.01,1,1,1.145,0,0.01,0,45,1,5.4,"#5f6969"
"6156","Ben Davies","FB","TOT","13","2019/2020",0,0,0,0,8,0.025,0.034,1,2,1.145,0,0.039,0,45,2.216,5.4,"#5f6969"
"6157","Ben Davies","FB","TOT","14","2019/2020",0,0,0,0,8,0.025,0.034,1,2,1.145,0,0.039,0,45,2.216,5.4,"#5f6969"
"6158","Ben Davies","FB","TOT","15","2019/2020",0,0,0,0,8,0.025,0.034,1,2,1.145,0,0.039,0,45,2.216,5.4,"#5f6969"
"6159","Ben Davies","FB","TOT","16","2019/2020",0,0,0,0,8,0.025,0.034,1,2,1.145,0,0.039,0,45,2.216,5.4,"#5f6969"
"6160","Ben Davies","FB","TOT","17","2019/2020",0,0,0,0,8,0.025,0.034,1,2,1.145,0,0.039,0,45,2.216,5.4,"#5f6969"
"6161","Ben Davies","FB","TOT","18","2019/2020",0,0,0,0,8,0.025,0.034,1,2,1.145,0,0.039,0,45,2.216,5.4,"#5f6969"
"6162","Ben Davies","FB","TOT","19","2019/2020",0,0,0,0,8,0.025,0.034,1,2,1.145,0,0.039,0,45,2.216,5.4,"#5f6969"
"6163","Dominic Calvert-Lewin","ST","EVE","1","2019/2020",0,0,0,0,2,0.059,0.017,1,1,0.078,0,0.022,0,1.324,1.324,6,"#072ef0"
"6164","Dominic Calvert-Lewin","ST","EVE","2","2019/2020",0,0,0,0,4,0.059,0.017,1,1,0.078,0,0.022,0,1.324,1.324,6,"#072ef0"
"6165","Dominic Calvert-Lewin","ST","EVE","3","2019/2020",0,0,0,0,5,0.463,0.017,2,1,0.482,0,0.022,0,2.324,1.324,6,"#072ef0"
"6166","Dominic Calvert-Lewin","ST","EVE","4","2019/2020",0,0,0,0,6,0.489,0.017,3,1,0.649,0,0.022,0,8.752,1.324,5.9,"#072ef0"
"6167","Dominic Calvert-Lewin","ST","EVE","5","2019/2020",1,0,1,0,12,1.354,0.017,6,1,1.761,1.286,0.022,0,12.609,1.324,5.8,"#072ef0"
"6168","Dominic Calvert-Lewin","ST","EVE","6","2019/2020",0,0,1,0,12,1.354,0.017,6,1,1.761,1.286,0.022,0,12.609,1.324,5.8,"#072ef0"
"6169","Dominic Calvert-Lewin","ST","EVE","7","2019/2020",1,0,2,0,18,2.706,0.017,9,1,3.113,2.286,0.022,0,15.609,1.324,5.8,"#072ef0"
"6170","Dominic Calvert-Lewin","ST","EVE","8","2019/2020",0,0,2,0,20,2.706,0.017,9,1,3.113,2.286,0.022,0,15.609,1.324,5.8,"#072ef0"
"6171","Dominic Calvert-Lewin","ST","EVE","9","2019/2020",0,0,2,0,20,2.706,0.017,9,1,3.113,2.286,0.022,0,15.609,1.324,5.8,"#072ef0"
"6172","Dominic Calvert-Lewin","ST","EVE","10","2019/2020",1,0,3,0,27,3.02,0.017,10,1,4.682,7.286,0.022,0,20.609,1.324,5.8,"#072ef0"
"6173","Dominic Calvert-Lewin","ST","EVE","11","2019/2020",0,0,3,0,28,3.499,0.017,11,1,10.841,7.286,0.022,0,33.466,1.324,5.8,"#072ef0"
"6174","Dominic Calvert-Lewin","ST","EVE","12","2019/2020",0,0,3,0,29,3.635,0.017,12,1,11.611,7.286,0.022,0,39.091,1.324,5.8,"#072ef0"
"6175","Dominic Calvert-Lewin","ST","EVE","13","2019/2020",0,0,3,0,30,3.635,0.127,12,3,11.611,7.286,0.435,0,39.091,8.824,5.8,"#072ef0"
"6176","Dominic Calvert-Lewin","ST","EVE","14","2019/2020",0,0,3,0,32,3.714,0.127,13,3,11.703,7.286,0.435,0,40.26,8.824,5.8,"#072ef0"
"6177","Dominic Calvert-Lewin","ST","EVE","15","2019/2020",0,0,3,0,33,3.94,0.127,15,3,12.047,7.286,0.435,0,43.311,8.824,5.7,"#072ef0"
"6178","Dominic Calvert-Lewin","ST","EVE","16","2019/2020",2,0,5,0,45,5.036,0.193,21,4,13.143,9.286,0.501,0,49.311,9.824,5.7,"#072ef0"
"6179","Dominic Calvert-Lewin","ST","EVE","17","2019/2020",0,0,5,0,47,5.146,0.193,24,4,13.254,9.286,0.501,0,52.311,9.824,5.7,"#072ef0"
"6180","Dominic Calvert-Lewin","ST","EVE","18","2019/2020",0,0,5,0,49,5.203,0.193,25,4,13.31,9.286,0.501,0,53.311,9.824,5.7,"#072ef0"
"6181","Dominic Calvert-Lewin","ST","EVE","19","2019/2020",1,0,6,0,56,5.574,0.193,31,4,13.681,10.286,0.501,0,59.311,9.824,5.7,"#072ef0"
"6182","David de Gea","GK","MUN","1","2019/2020",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5.5,"#e03f0d"
"6183","David de Gea","GK","MUN","2","2019/2020",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5.6,"#e03f0d"
"6184","David de Gea","GK","MUN","3","2019/2020",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5.6,"#e03f0d"
"6185","David de Gea","GK","MUN","4","2019/2020",0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5.6,"#e03f0d"
"6186","David de Gea","GK","MUN","5","2019/2020",0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5.6,"#e03f0d"
"6187","David de Gea","GK","MUN","6","2019/2020",0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,5.6,"#e03f0d"
"6188","David de Gea","GK","MUN","7","2019/2020",0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,5.6,"#e03f0d"
"6189","David de Gea","GK","MUN","8","2019/2020",0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,5.6,"#e03f0d"
"6190","David de Gea","GK","MUN","9","2019/2020",0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,5.5,"#e03f0d"
"6191","David de Gea","GK","MUN","10","2019/2020",0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,5.5,"#e03f0d"
"6192","David de Gea","GK","MUN","11","2019/2020",0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,5.5,"#e03f0d"
"6193","David de Gea","GK","MUN","12","2019/2020",0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,5.5,"#e03f0d"
"6194","David de Gea","GK","MUN","13","2019/2020",0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,5.5,"#e03f0d"
"6195","David de Gea","GK","MUN","14","2019/2020",0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,5.5,"#e03f0d"
"6196","David de Gea","GK","MUN","15","2019/2020",0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,5.5,"#e03f0d"
"6197","David de Gea","GK","MUN","16","2019/2020",0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,5.5,"#e03f0d"
"6198","David de Gea","GK","MUN","17","2019/2020",0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,5.5,"#e03f0d"
"6199","David de Gea","GK","MUN","18","2019/2020",0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,5.5,"#e03f0d"
"6200","David de Gea","GK","MUN","19","2019/2020",0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,5.5,"#e03f0d"
"6201","Dean Henderson","GK","SHU","1","2019/2020",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4.5,"#f21818"
"6202","Dean Henderson","GK","SHU","2","2019/2020",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4.5,"#f21818"
"6203","Dean Henderson","GK","SHU","3","2019/2020",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4.5,"#f21818"
"6204","Dean Henderson","GK","SHU","4","2019/2020",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4.5,"#f21818"
"6205","Dean Henderson","GK","SHU","5","2019/2020",0,0,0,0,18,0.033,0,1,0,0.033,0,0,0,1,0,4.5,"#f21818"
"6206","Dean Henderson","GK","SHU","6","2019/2020",0,0,0,0,24,0.033,0,1,0,0.033,0,0,0,1,0,4.5,"#f21818"
"6207","Dean Henderson","GK","SHU","7","2019/2020",0,0,0,0,27,0.033,0,1,0,0.033,0,0,0,1,0,4.5,"#f21818"
"6208","Dean Henderson","GK","SHU","8","2019/2020",0,0,0,0,33,0.033,0,1,0,0.033,0,0,0,1,0,4.5,"#f21818"
"6209","Dean Henderson","GK","SHU","9","2019/2020",0,0,0,0,39,0.033,0,1,0,0.033,0,0,0,1,0,4.6,"#f21818"
"6210","Dean Henderson","GK","SHU","10","2019/2020",0,0,0,0,42,0.033,0,1,0,0.033,0,0,0,1,0,4.6,"#f21818"
"6211","Dean Henderson","GK","SHU","11","2019/2020",0,0,0,0,48,0.033,0,1,0,0.033,0,0,0,1,0,4.7,"#f21818"
"6212","Dean Henderson","GK","SHU","12","2019/2020",0,0,0,0,51,0.033,0,1,0,0.033,0,0,0,1,0,4.7,"#f21818"
"6213","Dean Henderson","GK","SHU","13","2019/2020",0,0,0,0,51,0.033,0,1,0,0.033,0,0,0,1,0,4.7,"#f21818"
"6214","Dean Henderson","GK","SHU","14","2019/2020",0,0,0,0,54,0.033,0,1,0,0.033,0,0,0,1,0,4.7,"#f21818"
"6215","Dean Henderson","GK","SHU","15","2019/2020",0,0,0,0,55,0.033,0,1,0,0.033,0,0,0,1,0,4.7,"#f21818"
"6216","Dean Henderson","GK","SHU","16","2019/2020",0,0,0,0,58,0.033,0,1,0,0.033,0,0,0,1,0,4.7,"#f21818"
"6217","Dean Henderson","GK","SHU","17","2019/2020",0,0,0,0,64,0.033,0,1,0,0.033,0,0,0,1,0,4.7,"#f21818"
"6218","Dean Henderson","GK","SHU","18","2019/2020",0,1,0,1,76,0.033,0,1,0,0.033,0,0,1,1,0,4.8,"#f21818"
"6219","Dean Henderson","GK","SHU","19","2019/2020",0,0,0,1,78,0.033,0,1,0,0.033,0,0,1,1,0,4.8,"#f21818"
"6220","Troy Deeney","ST","WAT","1","2019/2020",0,0,0,0,2,0.042,0.094,1,1,0.042,0,0.094,0,1,1,6.5,"#eddf1c"
"6221","Troy Deeney","ST","WAT","2","2019/2020",0,0,0,0,4,0.51,0.117,3,2,0.51,0,0.117,0,3,2,6.5,"#eddf1c"
"6222","Troy Deeney","ST","WAT","3","2019/2020",0,0,0,0,4,0.51,0.117,3,2,0.51,0,0.117,0,3,2,6.4,"#eddf1c"
"6223","Troy Deeney","ST","WAT","4","2019/2020",0,0,0,0,4,0.51,0.117,3,2,0.51,0,0.117,0,3,2,6.3,"#eddf1c"
"6224","Troy Deeney","ST","WAT","5","2019/2020",0,0,0,0,4,0.51,0.117,3,2,0.51,0,0.117,0,3,2,6.3,"#eddf1c"
"6225","Troy Deeney","ST","WAT","6","2019/2020",0,0,0,0,4,0.51,0.117,3,2,0.51,0,0.117,0,3,2,6.2,"#eddf1c"
"6226","Troy Deeney","ST","WAT","7","2019/2020",0,0,0,0,4,0.51,0.117,3,2,0.51,0,0.117,0,3,2,6.2,"#eddf1c"
"6227","Troy Deeney","ST","WAT","8","2019/2020",0,0,0,0,4,0.51,0.117,3,2,0.51,0,0.117,0,3,2,6.2,"#eddf1c"
"6228","Troy Deeney","ST","WAT","9","2019/2020",0,0,0,0,4,0.51,0.117,3,2,0.51,0,0.117,0,3,2,6.2,"#eddf1c"
"6229","Troy Deeney","ST","WAT","10","2019/2020",0,0,0,0,4,0.51,0.117,3,2,0.51,0,0.117,0,3,2,6.2,"#eddf1c"
"6230","Troy Deeney","ST","WAT","11","2019/2020",0,0,0,0,4,0.51,0.117,3,2,0.51,0,0.117,0,3,2,6.2,"#eddf1c"
"6231","Troy Deeney","ST","WAT","12","2019/2020",0,0,0,0,4,0.51,0.117,3,2,0.51,0,0.117,0,3,2,6.2,"#eddf1c"
"6232","Troy Deeney","ST","WAT","13","2019/2020",0,0,0,0,5,0.51,0.117,3,2,0.51,0,0.117,0,3,2,6.2,"#eddf1c"
"6233","Troy Deeney","ST","WAT","14","2019/2020",0,0,0,0,5,0.51,0.117,3,2,0.51,0,0.117,0,3,2,6.2,"#eddf1c"
"6234","Troy Deeney","ST","WAT","15","2019/2020",0,0,0,0,7,0.565,0.117,4,2,0.567,0,0.117,0,4.047,2,6.2,"#eddf1c"
"6235","Troy Deeney","ST","WAT","16","2019/2020",0,0,0,0,9,0.626,0.152,5,3,0.628,0,0.152,0,5.047,3,6.2,"#eddf1c"
"6236","Troy Deeney","ST","WAT","17","2019/2020",0,0,0,0,11,0.626,0.428,5,4,0.628,0,0.488,0,5.047,4.216,6.2,"#eddf1c"
"6237","Troy Deeney","ST","WAT","18","2019/2020",1,0,1,0,17,1.796,0.428,10,4,1.799,1,0.488,0,10.047,4.216,6.2,"#eddf1c"
"6238","Troy Deeney","ST","WAT","19","2019/2020",0,0,1,0,19,1.894,0.428,11,4,1.91,1,0.488,0,11.186,4.216,6.2,"#eddf1c"
"6239","Fabian Delph","DM","EVE","1","2019/2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,"#072ef0"
"6240","Fabian Delph","DM","EVE","2","2019/2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,"#072ef0"
"6241","Fabian Delph","DM","EVE","3","2019/2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,"#072ef0"
"6242","Fabian Delph","DM","EVE","4","2019/2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,"#072ef0"
"6243","Fabian Delph","DM","EVE","5","2019/2020",0,0,0,0,0,0,0.024,0,1,0,0,0.024,0,0,1,5.4,"#072ef0"
