"","X.1","X","player","round","club","opponent","was_home","total_points","goals","assists","minutes","club_elo","opponent_elo","position","value","influence_form","creativity_form","threat_form","ict_index_form","date_hour","kickoff_hour","range_day","team_scoring_form","team_conceded_form","opponent_scoring_form","opponent_conceded_form","team_form","opponent_form","fpl_form","goals_90","assists_90","npxG_90","npg_90","xG_90","xGChain_90","xGBuildup_90","xA_90","shots_90","key_passes_90","season"
"3287",3287,3287,"Michail Antonio","12","WHU","HUD","False",4,0,1,26,1669.51965332,1541.00183105,"Midfielder",68,7.54999999999998,5.30000000000006,7.25,2.05,"2018-11-10 15:00:00","afternoon kick-off",7,1.25,1.25,0.5,1.25,0.875,0.875,1.75,0,1.11111111111111,0.143541414290667,0,0.143541414290667,0.675905762861172,0.121427764081293,0.532364348570506,3.33333333333333,1.11111111111111,"2018/2019"
"3288",3288,3288,"Michail Antonio","13","WHU","MCI","True",2,0,0,90,1667.70617676,1995.68029785,"Midfielder",68,6.34999999999998,4.87500000000006,9.5,1.975,"2018-11-24 15:00:00","afternoon kick-off",14,1.5,1.25,3.75,0.5,1.25,2.125,2.5,0,2.33766233766234,0.308210151632885,0,0.308210151632885,0.376616426586331,0.182759221401307,0.560019639405337,5.84415584415584,1.16883116883117,"2018/2019"
"3289",3289,3289,"Michail Antonio","14","WHU","NEW","False",0,0,0,0,1663.96057129,1649.34716797,"Midfielder",68,9.59999999999998,12.0500000000001,16.5,3.7,"2018-12-01 15:00:00","afternoon kick-off",7,1.5,2,1.25,0.5,1.25,2,2.75,0,1.20805369127517,0.432743516144337,0,0.432743516144337,0.470291724141012,0.131994250836788,0.388686945974427,3.6241610738255,2.41610738255034,"2018/2019"
"3290",3290,3290,"Michail Antonio","15","WHU","CAR","True",7,1,0,90,1679.87854004,1561.26757812,"Midfielder",68,8.29999999999998,11.9750000000001,12.25,3.125,"2018-12-04 19:45:00","night kick-off",3.19791666666667,2,1.75,1,1,1.5,1,2.5,0,1.5,0,0,0,0,0,0,0,3,"2018/2019"
"3291",3291,3291,"Michail Antonio","16","WHU","CRY","True",0,0,0,0,1685.37207031,1646.22033691,"Midfielder",68,13.8,9.70000000000006,21.5,4.35,"2018-12-08 15:00:00","afternoon kick-off",3.80208333333333,1.75,1.5,0.75,1,1.5,0.875,3.25,0,0.436893203883495,0,0,0,0,0,0,0,1.31067961165049,"2018/2019"
"3292",3292,3292,"Michail Antonio","17","WHU","FUL","False",8,1,0,84,1689.9107666,1574.10778809,"Midfielder",68,13.8,9.65000000000006,16.5,3.975,"2018-12-15 17:30:00","afternoon kick-off",7.10416666666667,2.25,1.75,1.25,2.25,1.625,0.75,2.25,0,0,0,0,0,0,0,0,0,1.5,"2018/2019"
"3293",3293,3293,"Michail Antonio","18","WHU","WAT","True",1,0,0,90,1698.95410156,1642.4017334,"Midfielder",68,18.6,1.12500000000006,13.5,3.325,"2018-12-22 15:00:00","afternoon kick-off",6.89583333333333,2.75,0.75,1.5,2,2.25,0.875,3.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"3294",3294,3294,"Michail Antonio","19","WHU","SOU","False",7,0,1,90,1683.37036133,1630.10632324,"Midfielder",68,19.85,6.97500000000006,22,4.875,"2018-12-27 19:45:00","night kick-off",5.19791666666667,2,1.25,1.75,1.75,1.625,1.125,4,0,0,0,0,0,0,0,0,0,0.681818181818182,"2018/2019"
"3295",3295,3295,"Michail Antonio","20","WHU","BUR","False",2,0,0,90,1691.48291016,1597.12963867,"Midfielder",68,19.15,13.1250000000001,17.5,4.975,"2018-12-30 14:15:00","lunchtime kick-off",2.77083333333333,1.75,1.25,0.75,2.25,1.75,0.5,4,0,0.340909090909091,0,0,0,0,0,0,0,1.36363636363636,"2018/2019"
"3296",3296,3296,"Michail Antonio","21","WHU","BHA","True",4,0,1,27,1678.53796387,1637.82128906,"Midfielder",68,23.6,13.9250000000001,22,5.95,"2019-01-02 19:45:00","night kick-off",3.22916666666667,1,1.25,0.75,1.25,1.25,0.75,4.5,0.254237288135593,0.254237288135593,0.308219372310628,0.254237288135593,0.308219372310628,0.301838161707935,0.19144514986014,0.187589372113599,2.28813559322034,1.01694915254237,"2018/2019"
"3297",3297,3297,"Michail Antonio","22","WHU","ARS","True",3,0,0,81,1675.92358398,1837.05297852,"Midfielder",68,19.6,15.9250000000001,22,5.75,"2019-01-12 12:30:00","lunchtime kick-off",9.69791666666667,1,1.75,2.25,2,0.875,1.375,3.5,0,0.606060606060606,0.254101977316719,0,0.254101977316719,0.345465990742951,0.294635783542286,0.263188937396714,3.03030303030303,1.51515151515152,"2018/2019"
"3298",3298,3298,"Michail Antonio","23","WHU","BOU","False",2,0,0,90,1686.53466797,1651.16027832,"Midfielder",68,18.7,11.1750000000001,18.5,4.85,"2019-01-19 15:00:00","afternoon kick-off",7.10416666666667,1.25,1.25,1,3.5,1.375,0.25,4,0,0.625,0.086445334018208,0,0.086445334018208,0.106914688949473,0.14977041631937,0.198848913423717,2.5,0.9375,"2018/2019"
"3299",3299,3299,"Michail Antonio","24","WHU","WOL","False",2,0,0,90,1676.13586426,1638.33154297,"Midfielder",68,11.35,13.0250000000001,18.75,4.325,"2019-01-29 19:45:00","night kick-off",10.1979166666667,0.75,1.5,1.75,2.25,0.75,1.125,2.75,0,0.3125,0.100058552925475,0,0.100058552925475,0.32811953977216,0.102205355651677,0.268895975314081,2.1875,0.9375,"2018/2019"
"3300",3300,3300,"Michail Antonio","25","WHU","LIV","True",8,1,0,90,1663.08618164,1943.08496094,"Midfielder",68,6.89999999999998,13.5250000000001,14.75,3.525,"2019-02-04 20:00:00","night kick-off",6.01041666666667,0.75,1.75,1.75,1.5,0.75,1.375,2.75,0,0.3125,0.092214981559664,0,0.092214981559664,0.092214981559664,0.102205355651677,0.268895975314081,1.875,0.9375,"2018/2019"
"3301",3301,3301,"Michail Antonio","26","WHU","CRY","False",7,0,1,72,1668.66040039,1664.14562988,"Midfielder",68,12.35,11.4750000000001,15.25,3.9,"2019-02-09 15:00:00","afternoon kick-off",4.79166666666667,0.5,1.5,1.75,1.75,0.75,0.875,3.75,0.256410256410256,0,0.0671360269188881,0.256410256410256,0.0671360269188881,0.0904237020474213,0.0613144575021205,0.187126963566511,1.28205128205128,0.512820512820513,"2018/2019"
"3302",3302,3302,"Michail Antonio","27","WHU","FUL","True",7,1,0,90,1672.16467285,1565.59216309,"Midfielder",68,13.45,16.7500000000001,11.25,4.125,"2019-02-22 19:45:00","night kick-off",13.1979166666667,0.5,1.75,1.25,2.25,0.625,0.5,4.75,0.263157894736842,0.263157894736842,0.0513021853801451,0.263157894736842,0.0513021853801451,0.153225571113197,0.0345657216875176,0.293974743077629,0.789473684210526,1.05263157894737,"2018/2019"
"3303",3303,3303,"Michail Antonio","28","WHU","MCI","False",1,0,0,90,1677.91564941,1980.43823242,"Midfielder",68,23.25,11.9000000000001,28,6.3,"2019-02-27 20:00:00","night kick-off",5.01041666666667,1.25,1.5,3,0.75,1.125,1.625,6,0.526315789473684,0.263157894736842,0.0736314813165288,0.526315789473684,0.0736314813165288,0.0854684853632198,0.073230792033045,0.120734219488345,1.57894736842105,0.789473684210526,"2018/2019"
"3304",3304,3304,"Michail Antonio","29","WHU","NEW","True",0,0,0,0,1676.51623535,1661.88427734,"Midfielder",68,25.65,10.9500000000001,28,6.45,"2019-03-02 17:30:00","afternoon kick-off",2.89583333333333,1.25,1,1.25,0.5,1.125,1.375,5.75,0.526315789473684,0.263157894736842,0.0736314813165288,0.526315789473684,0.0736314813165288,0.170556445066866,0.170155755783382,0.120734219488345,1.57894736842105,0.789473684210526,"2018/2019"
"3305",3305,3305,"Michail Antonio","30","WHU","CAR","False",1,0,0,32,1691.77453613,1552.82568359,"Midfielder",68,15.4,10.1750000000001,23.25,4.875,"2019-03-09 15:00:00","afternoon kick-off",6.89583333333333,1.5,0.75,0.75,2.75,1.375,0.625,3.75,0,0.357142857142857,0,0,0,0,0,0,0,1.07142857142857,"2018/2019"
"3306",3306,3306,"Michail Antonio","31","WHU","HUD","True",1,0,0,45,1689.9005127,1516.38562012,"Midfielder",68,14.95,7.65000000000006,29.25,5.175,"2019-03-16 15:00:00","afternoon kick-off",7,1.25,1,0.25,1.25,1,0.5,2.25,0,0,0,0,0,0,0,0,0,0.849056603773585,"2018/2019"
"3307",3307,3307,"Michail Antonio","32","WHU","EVE","True",1,0,0,45,1692.82458496,1710.89282227,"Midfielder",68,3.39999999999998,4.80000000000006,11.25,1.8,"2019-03-30 17:30:00","afternoon kick-off",14.1041666666667,1.5,1.5,1.75,0.75,1,1.375,0.75,0,0,0,0,0,0,0,0,0,0.538922155688623,"2018/2019"
"3308",3308,3308,"Michail Antonio","33","WHU","CHE","False",0,0,0,0,1679.79528809,1854.52526855,"Midfielder",68,2.59999999999998,4.85000000000006,11.25,1.725,"2019-04-08 20:00:00","night kick-off",9.10416666666667,1.5,1.75,1.5,1,1,1.375,0.75,0,0,0,0,0,0,0,0,0,0.737704918032787,"2018/2019"
"3309",3309,3309,"Michail Antonio","34","WHU","MUN","False",1,0,0,17,1679.76489258,1889.81628418,"Midfielder",68,2.59999999999998,4.85000000000006,11.25,1.725,"2019-04-13 17:30:00","afternoon kick-off",4.89583333333333,1,2.25,1.5,1.75,0.5,1,0.75,0,0,0,0,0,0,0,0,0,0.737704918032787,"2018/2019"
"3310",3310,3310,"Michail Antonio","35","WHU","LEI","True",7,1,0,90,1679.21142578,1709.14123535,"Midfielder",68,2.64999999999998,3.72500000000006,10.5,1.55,"2019-04-20 15:00:00","afternoon kick-off",6.89583333333333,1.25,2.25,2,0.75,0.5,1.75,0.75,0,0,0,0,0,0,0,0,0,0.841121495327103,"2018/2019"
"3311",3311,3311,"Michail Antonio","36","WHU","TOT","False",8,1,0,90,1678.0723877,1913.46728516,"Midfielder",68,11.65,5.27500000000006,26.75,4.375,"2019-04-27 12:30:00","lunchtime kick-off",6.89583333333333,0.75,2,1.75,0.25,0.25,1.5,2.25,0,0,0,0,0,0,0,0,0,0.592105263157895,"2018/2019"
"3312",3312,3312,"Michail Antonio","37","WHU","SOU","True",3,0,0,90,1688.74255371,1675.78063965,"Midfielder",68,19.55,5.45000000000006,42.25,6.725,"2019-05-04 15:00:00","afternoon kick-off",7.10416666666667,1,1.5,2,2,0.875,1.125,4,0,0,0,0,0,0,0,0,0,0.456852791878173,"2018/2019"
"3313",3313,3313,"Michail Antonio","38","WHU","WAT","False",13,0,3,90,1712.85229492,1701.09216309,"Midfielder",68,23.65,8.70000000000006,49.75,8.2,"2019-05-12 15:00:00","afternoon kick-off",8,1.75,1,1,1.75,1.375,0.875,4.75,0.627177700348432,0,0.483498046051335,0.627177700348432,0.483498046051335,0.542973897806028,0.217070030729945,0.0380787466253553,3.76306620209059,0.627177700348432,"2018/2019"
"3314",3314,3314,"Mohamed Salah","5","LIV","TOT","False",2,0,0,90,1927.13830566,1916.29187012,"Midfielder",130,33.05,38.7500000000001,69.5,14.15,"2018-09-15 12:30:00","lunchtime kick-off",14,2.25,0.25,2.25,1,2.25,1.75,6.75,0.535714285714286,0.535714285714286,0.833503883332013,0.535714285714286,0.833503883332013,0.925198599163974,0.10462462769023,0.475245140759008,5.08928571428571,3.48214285714286,"2018/2019"
"3315",3315,3315,"Mohamed Salah","6","LIV","SOU","True",8,1,0,90,1939.49255371,1644.73779297,"Midfielder",130,25.15,39.4500000000001,65,12.975,"2018-09-22 15:00:00","afternoon kick-off",7.10416666666667,1.75,0.5,1.5,1.5,2.375,0.875,5.25,0.264705882352941,0.529411764705882,0.622588542454383,0.264705882352941,0.622588542454383,0.692992269116289,0.185454972088337,0.503825944136171,5.02941176470588,3.70588235294118,"2018/2019"
"3316",3316,3316,"Mohamed Salah","7","LIV","CHE","False",2,0,0,65,1942.03991699,1855.03735352,"Midfielder",129,26,29.8000000000001,59.75,11.575,"2018-09-29 17:30:00","afternoon kick-off",7.10416666666667,2,0.5,2,0.5,2.25,2,5,0.529411764705882,0,0.744468861643006,0.529411764705882,0.744468861643006,0.486719012260437,0.116951156626729,0.255845575648196,3.97058823529412,2.64705882352941,"2018/2019"
"3317",3317,3317,"Mohamed Salah","8","LIV","MCI","True",3,0,0,90,1929.20983887,1962.45788574,"Midfielder",129,16.1,18.2250000000001,49.25,8.375,"2018-10-07 16:30:00","afternoon kick-off",7.95833333333333,2,0.75,3,0.25,2.125,2.125,3.5,0.285714285714286,0,0.879507984433856,0.285714285714286,0.879507984433856,0.885198252541678,0.0885740177971977,0.190454285059657,3.71428571428571,1.42857142857143,"2018/2019"
"3318",3318,3318,"Mohamed Salah","9","LIV","HUD","False",8,1,0,90,1928.38366699,1541.17163086,"Midfielder",128,14.85,15.5750000000001,51.25,8.175,"2018-10-20 17:30:00","afternoon kick-off",13.0416666666667,1.5,0.5,0.5,1.75,1.75,0.375,3.75,0.26865671641791,0,0.752834095438915,0.26865671641791,0.752834095438915,0.752834095438915,0.0832860167346784,0.0871154405732654,3.49253731343284,1.07462686567164,"2018/2019"
"3319",3319,3319,"Mohamed Salah","10","LIV","CAR","True",15,1,2,90,1934.00976562,1556.0279541,"Midfielder",129,21.6,10.7500000000001,51.75,8.425,"2018-10-27 15:00:00","afternoon kick-off",6.89583333333333,1.25,0.25,1.25,2.5,1.75,0.5,5.25,0.537313432835821,0,0.635737721154939,0.537313432835821,0.635737721154939,0.66602544953574,0.0302877303824496,0.0175092823025006,3.49253731343284,0.26865671641791,"2018/2019"
"3320",3320,3320,"Mohamed Salah","11","LIV","ARS","False",2,0,0,90,1935.61523438,1844.89611816,"Midfielder",130,31.2,21.4750000000001,50.75,10.35,"2018-11-03 17:30:00","afternoon kick-off",7.10416666666667,1.5,0.5,3,1,1.75,2,7,0.537313432835821,0.537313432835821,0.453354874208792,0.537313432835821,0.453354874208792,0.772481508664231,0.199062313828895,0.311873122604926,4.02985074626866,1.07462686567164,"2018/2019"
"3321",3321,3321,"Mohamed Salah","12","LIV","FUL","True",8,1,0,90,1911.18969727,1571.54736328,"Midfielder",130,32.05,28.4750000000001,53,11.375,"2018-11-11 12:00:00","lunchtime kick-off",7.77083333333333,1.5,0.5,0.75,3.25,1.75,0,7,0.5,0.5,0.293879080563784,0.5,0.293879080563784,0.41053793951869,0.198653702624142,0.397870995104313,3.5,1.75,"2018/2019"
"3322",3322,3322,"Mohamed Salah","13","LIV","WAT","False",8,1,0,85,1912.74719238,1649.60290527,"Midfielder",130,42.45,29.5750000000001,66,13.825,"2018-11-24 15:00:00","afternoon kick-off",13.125,2,0.5,1.5,0.5,2,1.5,8.25,0.75,0.5,0.470634289085865,0.75,0.470634289085865,0.470634289085865,0.317992542870343,0.397870995104313,4,1.75,"2018/2019"
"3323",3323,3323,"Mohamed Salah","14","LIV","EVE","True",3,0,0,74,1913.62963867,1710.35522461,"Midfielder",130,41.65,27.4500000000001,57,12.625,"2018-12-02 16:15:00","afternoon kick-off",8.05208333333333,2.5,0.5,1.25,0.75,2,1.375,8.25,0.76056338028169,0.507042253521127,0.475565760068491,0.76056338028169,0.475565760068491,0.419929639134609,0.293889931704796,0.403474811936768,3.54929577464789,1.77464788732394,"2018/2019"
"3324",3324,3324,"Mohamed Salah","15","LIV","BUR","False",4,0,1,25,1916.12561035,1614.28723145,"Midfielder",130,25.05,28.3750000000001,45.25,9.9,"2018-12-05 19:45:00","night kick-off",3.14583333333333,1.75,0.25,0.75,2,2,0.375,5.25,0.530973451327434,0,0.368823551993191,0.530973451327434,0.368823551993191,0.586954721834807,0.140977700001898,0.3497585126784,2.92035398230089,2.12389380530973,"2018/2019"
"3325",3325,3325,"Mohamed Salah","16","LIV","BOU","False",21,3,0,90,1920.1307373,1682.58520508,"Midfielder",130,28.95,23.7750000000001,47,10,"2018-12-08 12:30:00","lunchtime kick-off",2.69791666666667,2.25,0.25,1.25,2,2.25,0.5,5.75,0.656934306569343,0.328467153284672,0.474547123889962,0.656934306569343,0.474547123889962,0.775055512853892,0.287422659623362,0.58289995376211,3.28467153284672,2.2992700729927,"2018/2019"
"3326",3326,3326,"Mohamed Salah","17","LIV","MUN","True",2,0,0,90,1931.03503418,1841.54577637,"Midfielder",130,45.3,29.4250000000001,47,12.2,"2018-12-16 16:00:00","afternoon kick-off",8.14583333333333,2.75,0.25,2,1.25,2.375,1.375,9,1.31386861313869,0.328467153284672,0.69275549735303,1.31386861313869,0.69275549735303,0.703568597847635,0.130627103095507,0.59371307261125,2.95620437956204,2.95620437956204,"2018/2019"
"3327",3327,3327,"Mohamed Salah","18","LIV","WOL","False",12,1,1,90,1937.40771484,1627.18054199,"Midfielder",131,37.8,39.3000000000001,44.25,12.15,"2018-12-21 20:00:00","night kick-off",5.16666666666667,2.75,0.5,1.75,1,2.25,1.625,7.5,0.967741935483871,0.32258064516129,0.614991900060447,0.967741935483871,0.614991900060447,0.691383803683905,0.169796280322536,0.637142729134329,3.2258064516129,3.87096774193548,"2018/2019"
"3328",3328,3328,"Mohamed Salah","19","LIV","NEW","True",12,1,1,90,1941.23657227,1629.55993652,"Midfielder",132,52.5,37.1250000000001,67.75,15.75,"2018-12-26 15:00:00","afternoon kick-off",4.79166666666667,3,0.5,0.75,0.75,2.375,1.25,9.75,1.22033898305085,0.610169491525424,0.827617531105624,1.22033898305085,0.827617531105624,0.855011795536947,0.281314063880403,0.503148073235811,3.96610169491525,3.35593220338983,"2018/2019"
"3329",3329,3329,"Mohamed Salah","20","LIV","ARS","True",12,1,1,90,1944.17333984,1842.28381348,"Midfielder",132,58.45,36.3000000000001,61.5,15.625,"2018-12-29 17:30:00","afternoon kick-off",3.10416666666667,3.25,0.25,1.75,1.25,2.25,1.375,11.75,1.25,0.5,0.630303461104632,1,0.820595670491458,0.763704497367145,0.264500543475151,0.326625506393611,3,2.5,"2018/2019"
"3330",3330,3330,"Mohamed Salah","21","LIV","MCI","False",2,0,0,90,1952.57043457,1962.7668457,"Midfielder",133,45.55,35.6750000000001,56,13.725,"2019-01-03 20:00:00","night kick-off",5.10416666666667,3.5,0.5,2.25,1.75,2.125,1.125,9.5,0.75,0.75,0.314078036695719,0.25,0.69466247037053,0.682648245245218,0.270227876026183,0.490946184843779,2.75,2.5,"2018/2019"
"3331",3331,3331,"Mohamed Salah","22","LIV","BHA","False",11,1,0,90,1946.19128418,1640.43566895,"Midfielder",133,44.7,29.0000000000001,54.5,12.825,"2019-01-12 15:00:00","afternoon kick-off",8.79166666666667,3,0.75,1,1.25,1.625,1.125,9.5,0.75,0.75,0.302187794819474,0.25,0.682772228494286,0.774954959750174,0.330240224022418,0.541224911808968,2.25,2,"2018/2019"
"3332",3332,3332,"Mohamed Salah","23","LIV","CRY","True",15,2,0,90,1948.81066895,1657.80932617,"Midfielder",135,40.1,27.6500000000001,41.75,10.95,"2019-01-19 15:00:00","afternoon kick-off",7,2.75,0.75,0.75,0.75,1.625,0.875,9.25,0.75,0.5,0.238466376438737,0,0.809343019500374,0.677661756053566,0.26226436207071,0.472874835133553,2,2,"2018/2019"
"3333",3333,3333,"Mohamed Salah","24","LIV","LEI","True",2,0,0,90,1950.43395996,1682.32385254,"Midfielder",136,45.35,24.9000000000001,51,12.125,"2019-01-30 20:00:00","night kick-off",11.2083333333333,2.75,1.5,1.25,1.75,1.625,0.625,10,1,0.25,0.605338478460907,0.5,0.985922912135718,1.04425171948969,0.152379606384784,0.355118937790394,2.25,1.75,"2018/2019"
"3334",3334,3334,"Mohamed Salah","25","LIV","WHU","False",2,0,0,90,1943.08496094,1663.08618164,"Midfielder",136,32.35,22.2500000000001,45.75,10.025,"2019-02-04 20:00:00","night kick-off",5,1.75,1.5,0.75,1.75,1.375,0.75,7.5,0.75,0,0.568498535081743,0.5,0.758790744468568,0.768013058230279,0.149903127923608,0.199848860502243,2,1.5,"2018/2019"
"3335",3335,3335,"Mohamed Salah","26","LIV","BOU","True",8,1,0,90,1937.51074219,1669.9588623,"Midfielder",136,32.65,21.5000000000001,52,10.6,"2019-02-09 15:00:00","afternoon kick-off",4.79166666666667,1.75,1.25,1.5,1,1.75,1,7.5,0.75,0,0.592376898974179,0.5,0.782669108361004,0.783003907650708,0.077576719224453,0.10766613483429,2.75,1.25,"2018/2019"
"3336",3336,3336,"Mohamed Salah","27","LIV","MUN","False",3,0,0,78,1940.47680664,1860.47094727,"Midfielder",136,31.85,22.1500000000001,54.75,10.85,"2019-02-24 14:05:00","lunchtime kick-off",14.9618055555556,2.25,1.25,2,0.75,1.625,2,6.75,0.75,0,0.626319643110036,0.75,0.626319643110036,0.970902513712644,0.367366952821611,0.105565514415503,3.75,1.25,"2018/2019"
"3337",3337,3337,"Mohamed Salah","28","LIV","WAT","True",3,0,0,90,1939.85449219,1681.5513916,"Midfielder",136,13.6,17.9000000000001,41,7.225,"2019-02-27 20:00:00","night kick-off",3.24652777777778,1.25,0.5,1.75,0.75,1.5,1.5,3.75,0.258620689655172,0,0.305905336963719,0.258620689655172,0.305905336963719,0.26839400802193,0.355707591977612,0.0731927708818995,3.62068965517241,1.03448275862069,"2018/2019"
"3338",3338,3338,"Mohamed Salah","29","LIV","EVE","False",3,0,0,90,1943.97424316,1679.11486816,"Midfielder",135,16.7,16.3750000000001,47.75,8.075,"2019-03-03 16:15:00","afternoon kick-off",3.84375,2.25,0.25,1,1.5,1.75,0.625,4,0.258620689655172,0,0.344229467726987,0.258620689655172,0.344229467726987,0.462382956054704,0.470498135506078,0.0553163025399734,4.13793103448276,0.775862068965517,"2018/2019"
"3339",3339,3339,"Mohamed Salah","30","LIV","BUR","True",5,0,1,90,1945.45605469,1643.79650879,"Midfielder",134,17.6,16.1250000000001,47.25,8.1,"2019-03-10 12:00:00","lunchtime kick-off",6.82291666666667,2,0,1.5,1.75,1.75,1.125,4.25,0.258620689655172,0,0.403716508941404,0.258620689655172,0.403716508941404,0.408399661296401,0.449957117952149,0.0599994568218445,3.62068965517241,1.03448275862069,"2018/2019"
"3340",3340,3340,"Mohamed Salah","31","LIV","FUL","False",2,0,0,90,1976.70922852,1563.32470703,"Midfielder",134,9.04999999999997,15.4750000000001,46.5,7.1,"2019-03-17 14:15:00","lunchtime kick-off",7.09375,2.25,0.5,0.75,2.5,1.75,0,3.5,0,0.258620689655172,0.290485814470669,0,0.290485814470669,0.502175361174961,0.290790765449919,0.0555045600852062,3.10344827586207,1.03448275862069,"2018/2019"
"3341",3341,3341,"Mohamed Salah","32","LIV","TOT","True",5,0,1,90,1978.20690918,1898.80700684,"Midfielder",132,10.2,15.8750000000001,59.75,8.575,"2019-03-31 16:30:00","afternoon kick-off",14.09375,2.75,0.75,0.75,1.75,2,0.25,3.25,0,0.25,0.395801559090614,0,0.395801559090614,0.473237723112106,0.358533903956413,0.053654408082366,4,1,"2018/2019"
"3342",3342,3342,"Mohamed Salah","33","LIV","SOU","False",6,1,0,90,1982.77209473,1677.23327637,"Midfielder",132,6.24999999999997,13.9500000000001,58.75,7.8,"2019-04-05 20:00:00","night kick-off",5.14583333333333,2,1,1.75,1,2,1.625,3.75,0,0.5,0.398622043430805,0,0.398622043430805,0.421723484992981,0.278928477317095,0.053654408082366,4.25,1,"2018/2019"
"3343",3343,3343,"Mohamed Salah","34","LIV","CHE","True",8,1,0,89,1995.45654297,1865.9407959,"Midfielder",132,12.75,18.8000000000001,60,9.05,"2019-04-14 16:30:00","afternoon kick-off",8.85416666666667,2.75,1.25,1.75,0.75,2.25,1.625,4.5,0.25,0.5,0.333016224205494,0.25,0.333016224205494,0.445640318095684,0.293524840846658,0.15798843279481,4.25,1.25,"2018/2019"
"3344",3344,3344,"Mohamed Salah","35","LIV","CAR","False",6,0,1,90,2006.65270996,1590.01855469,"Midfielder",132,24.8,22.9000000000001,67.25,11.4,"2019-04-21 16:00:00","afternoon kick-off",6.97916666666667,2.25,0.75,0.75,1.5,2.25,0.625,5.25,0.501392757660167,0.250696378830084,0.335022340577957,0.501392757660167,0.335022340577957,0.371729207736204,0.126994910719999,0.167496690843099,4.26183844011142,1.5041782729805,"2018/2019"
"3345",3345,3345,"Mohamed Salah","36","LIV","HUD","True",19,2,1,90,2008.85192871,1500.09460449,"Midfielder",132,27.3,23.6000000000001,64.5,11.45,"2019-04-26 20:00:00","night kick-off",5.16666666666667,2.25,0.5,0.5,3,2.25,0,6.25,0.501392757660167,0.501392757660167,0.333223377761734,0.501392757660167,0.333223377761734,0.47681785061499,0.192937504987863,0.167496690843099,4.01114206128134,1.5041782729805,"2018/2019"
"3346",3346,3346,"Mohamed Salah","37","LIV","NEW","False",7,1,0,72,1993.34997559,1689.68664551,"Midfielder",133,49.95,33.9000000000001,73,15.675,"2019-05-04 19:45:00","night kick-off",7.98958333333333,3,0.25,1.25,0.75,2.25,1.5,9.75,1.00278551532033,0.501392757660167,0.608747075195099,1.00278551532033,0.608747075195099,0.788317845724419,0.158231479834381,0.347067491257755,4.76323119777159,2.50696378830084,"2018/2019"
"3347",3347,3347,"Mohamed Salah","38","LIV","WOL","True",3,0,0,90,2035.11352539,1721.08642578,"Midfielder",132,49.7,32.9750000000001,71.5,15.425,"2019-05-12 15:00:00","afternoon kick-off",7.80208333333333,3,0.5,1.5,0.5,2.25,1.875,10,1.05571847507331,0.527859237536657,0.674413321130086,1.05571847507331,0.674413321130086,0.829442257056138,0.201959842023961,0.354704436493759,5.5425219941349,2.63929618768328,"2018/2019"
"3348",3348,3348,"Moussa Sissoko","5","TOT","LIV","True",0,0,0,0,1916.29187012,1927.13830566,"Midfielder",50,2.64999999999998,1.77500000000006,4.25,0.875,"2018-09-15 12:30:00","lunchtime kick-off",12.8541666666667,2.25,1,2.25,0.25,1.75,2.25,0.5,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"3349",3349,3349,"Moussa Sissoko","6","TOT","BHA","False",0,0,0,0,1895.5838623,1628.03613281,"Midfielder",49,-2.35367281220533e-14,6.26165785888588e-14,0,4.44089209850063e-16,"2018-09-22 17:30:00","afternoon kick-off",7.20833333333333,2,1.25,1.75,1.75,1.125,1.125,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"3350",3350,3350,"Moussa Sissoko","7","TOT","HUD","False",1,0,0,1,1899.04748535,1543.91479492,"Midfielder",49,-2.35367281220533e-14,6.26165785888588e-14,0,4.44089209850063e-16,"2018-09-29 15:00:00","afternoon kick-off",6.89583333333333,1.75,1.25,0.5,1.25,1.25,0.625,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"3351",3351,3351,"Moussa Sissoko","8","TOT","CAR","True",3,0,0,84,1886.67089844,1543.01574707,"Midfielder",49,-2.35367281220533e-14,6.26165785888588e-14,0,4.44089209850063e-16,"2018-10-06 15:00:00","afternoon kick-off",7,1.5,1.25,1,3.5,1.25,0,0.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"3352",3352,3352,"Moussa Sissoko","9","TOT","WHU","False",8,0,1,88,1887.78173828,1661.36047363,"Midfielder",49,3.89999999999998,11.9500000000001,3,1.875,"2018-10-20 15:00:00","afternoon kick-off",14,1.5,0.75,1.5,0.75,1.75,1.375,1,0,0,0,0,0,0,0,0,0,4.23529411764706,"2018/2019"
"3353",3353,3353,"Moussa Sissoko","10","TOT","MCI","True",2,0,0,90,1891.8885498,1978.15222168,"Midfielder",49,10.65,16.0250000000001,6,3.25,"2018-10-29 20:00:00","night kick-off",9.20833333333333,1.5,0.25,3,0,2.375,2,3,0,0.520231213872832,0,0,0,0,0,0,0,2.60115606936416,"2018/2019"
